context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;input_token_position_4;input_token_position_5;input_token_position_6;input_token_position_7;input_token_position_8;input_token_position_9;input_token_position_10;input_token_position_11;input_token_position_12;input_token_position_13;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3;target_token_position_4;target_token_position_5;target_token_position_6;target_token_position_7;target_token_position_8;target_token_position_9;target_token_position_10;target_token_position_11;target_token_position_12;target_token_position_13
2;39;38;63;10;28;153;229;6;3;0;0;0;0;2;37;66;38;45;316;74;308;89;258;4;3;0;0;37;66;38;45;316;74;308;89;258;4;3;0;0;0
2;37;88;36;32;303;99;79;52;6;3;0;0;0;2;35;90;34;29;283;108;4;3;0;0;0;0;0;35;90;34;29;283;108;4;3;0;0;0;0;0;0
2;44;38;43;180;6;3;0;0;0;0;0;0;0;2;43;42;27;154;95;317;319;312;152;4;3;0;0;43;42;27;154;95;317;319;312;152;4;3;0;0;0
2;40;36;78;10;120;6;3;0;0;0;0;0;0;2;36;34;80;40;167;4;3;0;0;0;0;0;0;36;34;80;40;167;4;3;0;0;0;0;0;0;0
2;41;36;67;37;158;6;3;0;0;0;0;0;0;2;35;34;67;8;60;161;4;3;0;0;0;0;0;35;34;67;8;60;161;4;3;0;0;0;0;0;0
2;37;57;36;13;71;71;118;6;3;0;0;0;0;2;35;55;45;23;155;309;319;95;98;4;3;0;0;35;55;45;23;155;309;319;95;98;4;3;0;0;0
2;18;84;265;226;6;3;0;0;0;0;0;0;0;2;86;248;4;3;0;0;0;0;0;0;0;0;0;86;248;4;3;0;0;0;0;0;0;0;0;0;0
2;39;38;49;31;101;200;71;52;269;6;3;0;0;2;37;51;29;63;99;74;312;307;63;99;4;3;0;37;51;29;63;99;74;312;307;63;99;4;3;0;0
2;37;116;36;11;187;73;81;6;3;0;0;0;0;2;35;122;34;8;315;133;310;63;4;3;0;0;0;35;122;34;8;315;133;310;63;4;3;0;0;0;0
2;44;38;43;32;224;6;3;0;0;0;0;0;0;2;43;42;26;61;307;107;4;3;0;0;0;0;0;43;42;26;61;307;107;4;3;0;0;0;0;0;0
2;40;36;65;10;202;6;3;0;0;0;0;0;0;2;36;34;64;40;214;4;3;0;0;0;0;0;0;36;34;64;40;214;4;3;0;0;0;0;0;0;0
2;41;36;82;70;12;175;118;231;81;6;3;0;0;2;35;34;84;52;10;63;315;316;288;235;61;4;3;35;34;84;52;10;63;315;316;288;235;61;4;3;0
2;37;53;36;288;6;3;0;0;0;0;0;0;0;2;35;50;34;25;189;125;4;3;0;0;0;0;0;35;50;34;25;189;125;4;3;0;0;0;0;0;0
2;18;42;125;94;6;3;0;0;0;0;0;0;0;2;41;182;39;103;4;3;0;0;0;0;0;0;0;41;182;39;103;4;3;0;0;0;0;0;0;0;0
2;39;38;63;37;117;212;6;3;0;0;0;0;0;2;37;66;39;23;287;89;44;113;4;3;0;0;0;37;66;39;23;287;89;44;113;4;3;0;0;0;0
2;37;64;36;22;101;199;6;3;0;0;0;0;0;2;35;62;34;15;319;315;282;4;3;0;0;0;0;35;62;34;15;319;315;282;4;3;0;0;0;0;0
2;44;38;43;27;71;173;303;170;6;3;0;0;0;2;43;42;100;309;73;114;4;3;0;0;0;0;0;43;42;100;309;73;114;4;3;0;0;0;0;0;0
2;40;36;59;16;71;210;6;3;0;0;0;0;0;2;36;34;57;14;74;63;210;4;3;0;0;0;0;36;34;57;14;74;63;210;4;3;0;0;0;0;0
2;41;36;49;37;246;6;3;0;0;0;0;0;0;2;35;34;121;35;255;4;3;0;0;0;0;0;0;35;34;121;35;255;4;3;0;0;0;0;0;0;0
2;37;56;38;15;115;111;153;6;3;0;0;0;0;2;48;54;82;246;46;4;3;0;0;0;0;0;0;48;54;82;246;46;4;3;0;0;0;0;0;0;0
2;18;42;54;10;27;71;118;278;6;3;0;0;0;2;41;53;38;16;95;309;63;75;315;74;4;3;0;41;53;38;16;95;309;63;75;315;74;4;3;0;0
2;39;38;89;10;22;306;46;71;257;6;3;0;0;2;37;91;38;20;319;173;63;4;3;0;0;0;0;37;91;38;20;319;173;63;4;3;0;0;0;0;0
2;37;88;36;17;257;303;79;6;3;0;0;0;0;2;35;90;34;15;319;315;282;4;3;0;0;0;0;35;90;34;15;319;315;282;4;3;0;0;0;0;0
2;44;38;43;14;99;81;274;73;123;6;3;0;0;2;43;42;65;142;310;74;318;102;4;3;0;0;0;43;42;65;142;310;74;318;102;4;3;0;0;0;0
2;40;36;58;10;28;152;79;177;123;153;6;3;0;2;36;34;49;38;26;61;95;259;321;312;308;311;4;36;34;49;38;26;61;95;259;321;312;308;311;4;3
2;41;36;49;193;6;3;0;0;0;0;0;0;0;2;35;34;51;146;4;3;0;0;0;0;0;0;0;35;34;51;146;4;3;0;0;0;0;0;0;0;0
2;37;57;36;110;6;3;0;0;0;0;0;0;0;2;35;55;34;171;4;3;0;0;0;0;0;0;0;35;55;34;171;4;3;0;0;0;0;0;0;0;0
2;18;84;97;6;3;0;0;0;0;0;0;0;0;2;86;250;4;3;0;0;0;0;0;0;0;0;0;86;250;4;3;0;0;0;0;0;0;0;0;0;0
2;39;38;66;10;120;6;3;0;0;0;0;0;0;2;37;94;40;167;4;3;0;0;0;0;0;0;0;37;94;40;167;4;3;0;0;0;0;0;0;0;0
2;37;60;36;11;173;152;79;6;3;0;0;0;0;2;39;59;34;26;189;61;4;3;0;0;0;0;0;39;59;34;26;189;61;4;3;0;0;0;0;0;0
2;44;38;43;12;101;156;73;71;142;6;3;0;0;2;43;42;10;63;75;126;46;4;3;0;0;0;0;43;42;10;63;75;126;46;4;3;0;0;0;0;0
2;40;36;55;10;149;6;3;0;0;0;0;0;0;2;36;34;56;40;165;4;3;0;0;0;0;0;0;36;34;56;40;165;4;3;0;0;0;0;0;0;0
2;41;36;67;37;69;6;3;0;0;0;0;0;0;2;35;34;67;70;69;4;3;0;0;0;0;0;0;35;34;67;70;69;4;3;0;0;0;0;0;0;0
2;37;53;36;16;115;185;6;3;0;0;0;0;0;2;35;50;34;14;75;187;4;3;0;0;0;0;0;35;50;34;14;75;187;4;3;0;0;0;0;0;0
2;18;42;76;17;122;118;211;6;3;0;0;0;0;2;76;85;13;74;99;312;323;4;3;0;0;0;0;76;85;13;74;99;312;323;4;3;0;0;0;0;0
2;39;38;85;45;37;11;71;122;128;6;3;0;0;2;96;8;39;23;151;266;61;4;3;0;0;0;0;96;8;39;23;151;266;61;4;3;0;0;0;0;0
2;37;64;36;150;6;3;0;0;0;0;0;0;0;2;35;62;45;232;4;3;0;0;0;0;0;0;0;35;62;45;232;4;3;0;0;0;0;0;0;0;0
2;44;38;43;28;303;99;221;115;71;6;3;0;0;2;43;42;26;312;95;308;218;4;3;0;0;0;0;43;42;26;312;95;308;218;4;3;0;0;0;0;0
2;40;36;78;50;12;173;101;212;6;3;0;0;0;2;36;34;80;52;8;75;315;133;107;4;3;0;0;36;34;80;52;8;75;315;133;107;4;3;0;0;0
2;41;36;87;37;140;6;3;0;0;0;0;0;0;2;35;34;88;39;147;4;3;0;0;0;0;0;0;35;34;88;39;147;4;3;0;0;0;0;0;0;0
2;37;56;38;245;6;3;0;0;0;0;0;0;0;2;48;54;72;276;4;3;0;0;0;0;0;0;0;48;54;72;276;4;3;0;0;0;0;0;0;0;0
2;18;42;54;10;161;6;3;0;0;0;0;0;0;2;41;53;38;179;4;3;0;0;0;0;0;0;0;41;53;38;179;4;3;0;0;0;0;0;0;0;0
2;39;38;49;29;165;99;198;6;3;0;0;0;0;2;37;51;27;74;95;187;4;3;0;0;0;0;0;37;51;27;74;95;187;4;3;0;0;0;0;0;0
2;37;88;36;243;6;3;0;0;0;0;0;0;0;2;35;90;34;253;4;3;0;0;0;0;0;0;0;35;90;34;253;4;3;0;0;0;0;0;0;0;0
2;44;38;43;14;174;153;306;46;303;267;73;123;3;2;43;42;65;318;319;46;73;46;89;4;3;0;0;43;42;65;318;319;46;73;46;89;4;3;0;0;0
2;40;36;65;10;182;6;3;0;0;0;0;0;0;2;36;34;64;40;191;4;3;0;0;0;0;0;0;36;34;64;40;191;4;3;0;0;0;0;0;0;0
2;41;36;59;25;153;52;46;186;6;3;0;0;0;2;35;34;57;13;187;115;4;3;0;0;0;0;0;35;34;57;13;187;115;4;3;0;0;0;0;0;0
2;37;57;36;290;6;3;0;0;0;0;0;0;0;2;35;55;45;298;4;3;0;0;0;0;0;0;0;35;55;45;298;4;3;0;0;0;0;0;0;0;0
2;18;84;21;199;165;51;45;22;306;46;123;6;3;2;86;45;308;319;308;311;133;20;319;46;115;4;3;86;45;308;319;308;311;133;20;319;46;115;4;3;0
2;39;38;66;10;22;71;250;51;6;3;0;0;0;2;37;94;40;299;4;3;0;0;0;0;0;0;0;37;94;40;299;4;3;0;0;0;0;0;0;0;0
2;37;116;36;10;115;175;268;123;6;3;0;0;0;2;35;122;45;8;155;315;61;318;102;4;3;0;0;35;122;45;8;155;315;61;318;102;4;3;0;0;0
2;44;38;43;27;111;118;71;302;73;91;6;3;0;2;43;42;25;92;316;74;318;319;189;63;4;3;0;43;42;25;92;316;74;318;319;189;63;4;3;0;0
2;40;36;58;10;25;154;6;3;0;0;0;0;0;2;36;34;49;38;62;4;3;0;0;0;0;0;0;36;34;49;38;62;4;3;0;0;0;0;0;0;0
2;41;36;82;70;32;268;128;6;3;0;0;0;0;2;35;34;84;52;25;74;152;313;4;3;0;0;0;35;34;84;52;25;74;152;313;4;3;0;0;0;0
2;37;53;36;133;6;3;0;0;0;0;0;0;0;2;35;50;34;144;4;3;0;0;0;0;0;0;0;35;50;34;144;4;3;0;0;0;0;0;0;0;0
2;18;42;125;191;6;3;0;0;0;0;0;0;0;2;41;182;35;244;4;3;0;0;0;0;0;0;0;41;182;35;244;4;3;0;0;0;0;0;0;0;0
2;39;38;63;10;13;101;302;257;165;73;219;6;3;2;37;66;38;11;63;308;319;315;74;95;89;99;4;37;66;38;11;63;308;319;315;74;95;89;99;4;3
2;37;64;36;15;173;306;197;197;52;6;3;0;0;2;35;62;34;45;316;63;95;284;108;4;3;0;0;35;62;34;45;316;63;95;284;108;4;3;0;0;0
2;44;38;43;16;165;73;98;6;3;0;0;0;0;2;43;42;14;74;95;318;312;99;4;3;0;0;0;43;42;14;74;95;318;312;99;4;3;0;0;0;0
2;40;36;59;21;129;115;268;281;6;3;0;0;0;2;36;34;57;19;312;126;154;318;319;154;4;3;0;36;34;57;19;312;126;154;318;319;154;4;3;0;0
2;41;36;49;31;303;270;101;112;46;6;3;0;0;2;35;34;51;29;312;150;63;313;319;74;310;189;4;35;34;51;29;312;150;63;313;319;74;310;189;4;3
2;37;56;38;13;71;173;123;249;6;3;0;0;0;2;48;54;72;44;99;115;281;4;3;0;0;0;0;48;54;72;44;99;115;281;4;3;0;0;0;0;0
2;18;42;54;10;151;6;3;0;0;0;0;0;0;2;41;53;40;140;4;3;0;0;0;0;0;0;0;41;53;40;140;4;3;0;0;0;0;0;0;0;0
2;39;38;89;24;156;23;71;303;273;153;301;101;3;2;37;91;8;21;287;318;155;46;29;74;308;312;119;37;91;8;21;287;318;155;46;29;74;308;312;119;3
2;37;88;36;27;122;303;99;52;6;3;0;0;0;2;35;90;34;19;99;319;320;107;108;4;3;0;0;35;90;34;19;99;319;320;107;108;4;3;0;0;0
2;44;38;43;20;99;229;98;79;274;170;6;3;0;2;43;42;26;61;307;107;4;3;0;0;0;0;0;43;42;26;61;307;107;4;3;0;0;0;0;0;0
2;40;36;78;50;80;46;6;3;0;0;0;0;0;2;36;34;80;101;81;46;4;3;0;0;0;0;0;36;34;80;101;81;46;4;3;0;0;0;0;0;0
2;41;36;67;37;205;6;3;0;0;0;0;0;0;2;35;34;67;8;60;249;4;3;0;0;0;0;0;35;34;67;8;60;249;4;3;0;0;0;0;0;0
2;37;57;36;12;131;46;73;93;62;6;3;0;0;2;35;55;34;10;75;180;99;219;4;3;0;0;0;35;55;34;10;75;180;99;219;4;3;0;0;0;0
2;18;84;49;37;141;6;3;0;0;0;0;0;0;2;86;106;35;149;4;3;0;0;0;0;0;0;0;86;106;35;149;4;3;0;0;0;0;0;0;0;0
2;39;38;66;10;215;6;3;0;0;0;0;0;0;2;37;94;38;230;4;3;0;0;0;0;0;0;0;37;94;38;230;4;3;0;0;0;0;0;0;0;0
2;37;60;36;29;267;190;6;3;0;0;0;0;0;2;39;59;34;300;4;3;0;0;0;0;0;0;0;39;59;34;300;4;3;0;0;0;0;0;0;0;0
2;44;38;43;12;101;156;122;274;142;6;3;0;0;2;43;42;29;215;137;4;3;0;0;0;0;0;0;43;42;29;215;137;4;3;0;0;0;0;0;0;0
2;40;36;65;28;101;302;92;46;6;3;0;0;0;2;36;34;64;10;215;308;74;318;312;95;92;4;3;36;34;64;10;215;308;74;318;312;95;92;4;3;0
2;41;36;59;10;189;6;3;0;0;0;0;0;0;2;35;34;57;8;75;126;4;3;0;0;0;0;0;35;34;57;8;75;126;4;3;0;0;0;0;0;0
2;37;53;36;62;232;23;155;6;3;0;0;0;0;2;35;50;34;87;65;39;177;4;3;0;0;0;0;35;50;34;87;65;39;177;4;3;0;0;0;0;0
2;18;42;47;45;25;122;303;174;6;3;0;0;0;2;41;47;8;250;4;3;0;0;0;0;0;0;0;41;47;8;250;4;3;0;0;0;0;0;0;0;0
2;39;38;63;37;293;6;3;0;0;0;0;0;0;2;37;66;48;269;4;3;0;0;0;0;0;0;0;37;66;48;269;4;3;0;0;0;0;0;0;0;0
2;37;64;36;12;115;71;218;52;6;3;0;0;0;2;35;62;34;10;111;221;4;3;0;0;0;0;0;35;62;34;10;111;221;4;3;0;0;0;0;0;0
2;44;38;43;12;101;99;46;303;270;115;249;6;3;2;43;42;192;4;3;0;0;0;0;0;0;0;0;43;42;192;4;3;0;0;0;0;0;0;0;0;0
2;40;36;55;25;101;250;131;6;3;0;0;0;0;2;36;34;56;23;63;92;73;4;3;0;0;0;0;36;34;56;23;63;92;73;4;3;0;0;0;0;0
2;41;36;49;11;267;71;269;6;3;0;0;0;0;2;35;34;51;9;74;187;307;63;99;4;3;0;0;35;34;51;9;74;187;307;63;99;4;3;0;0;0
2;37;56;38;32;303;173;176;6;3;0;0;0;0;2;48;54;105;82;20;133;308;311;312;89;77;4;3;48;54;105;82;20;133;308;311;312;89;77;4;3;0
2;18;42;54;10;19;101;156;99;93;6;3;0;0;2;41;53;38;292;4;3;0;0;0;0;0;0;0;41;53;38;292;4;3;0;0;0;0;0;0;0;0
2;39;38;89;37;144;6;3;0;0;0;0;0;0;2;37;91;35;162;4;3;0;0;0;0;0;0;0;37;91;35;162;4;3;0;0;0;0;0;0;0;0
2;37;88;36;15;101;273;273;52;6;3;0;0;0;2;35;90;34;9;75;319;221;4;3;0;0;0;0;35;90;34;9;75;319;221;4;3;0;0;0;0;0
2;44;38;43;24;115;273;152;303;309;95;6;3;0;2;43;42;22;75;199;95;312;323;125;4;3;0;0;43;42;22;75;199;95;312;323;125;4;3;0;0;0
2;40;36;58;10;28;254;101;101;73;153;154;6;3;2;36;34;49;38;9;61;138;4;3;0;0;0;0;36;34;49;38;9;61;138;4;3;0;0;0;0;0
2;41;36;67;37;158;6;3;0;0;0;0;0;0;2;35;34;67;8;60;161;4;3;0;0;0;0;0;35;34;67;8;60;161;4;3;0;0;0;0;0;0
2;37;57;36;18;302;52;6;3;0;0;0;0;0;2;35;55;34;15;74;151;98;4;3;0;0;0;0;35;55;34;15;74;151;98;4;3;0;0;0;0;0
2;18;84;55;102;46;6;3;0;0;0;0;0;0;2;86;296;110;46;4;3;0;0;0;0;0;0;0;86;296;110;46;4;3;0;0;0;0;0;0;0;0
2;39;38;66;10;13;198;302;306;46;46;135;6;3;2;37;94;40;11;187;308;319;46;186;4;3;0;0;37;94;40;11;187;308;319;46;186;4;3;0;0;0
2;37;60;36;23;231;115;187;303;142;6;3;0;0;2;39;59;45;21;319;318;75;312;318;312;320;61;4;39;59;45;21;319;318;75;312;318;312;320;61;4;3
2;44;38;43;194;6;3;0;0;0;0;0;0;0;2;43;42;192;4;3;0;0;0;0;0;0;0;0;43;42;192;4;3;0;0;0;0;0;0;0;0;0
2;40;36;65;22;187;73;165;46;6;3;0;0;0;2;36;34;64;79;203;92;4;3;0;0;0;0;0;36;34;64;79;203;92;4;3;0;0;0;0;0;0
2;41;36;59;234;6;3;0;0;0;0;0;0;0;2;35;34;57;252;4;3;0;0;0;0;0;0;0;35;34;57;252;4;3;0;0;0;0;0;0;0;0
2;37;53;36;24;258;115;302;267;73;6;3;0;0;2;35;50;34;21;319;307;262;4;3;0;0;0;0;35;50;34;21;319;307;262;4;3;0;0;0;0;0
2;18;42;47;45;83;37;246;6;3;0;0;0;0;2;41;47;8;106;35;255;4;3;0;0;0;0;0;41;47;8;106;35;255;4;3;0;0;0;0;0;0
2;39;38;63;10;25;81;197;101;115;254;247;6;3;2;37;66;40;8;308;318;319;61;134;4;3;0;0;37;66;40;8;308;318;319;61;134;4;3;0;0;0
2;37;64;36;264;6;3;0;0;0;0;0;0;0;2;35;62;34;274;4;3;0;0;0;0;0;0;0;35;62;34;274;4;3;0;0;0;0;0;0;0;0
2;44;38;43;27;111;101;156;221;91;6;3;0;0;2;43;42;16;95;310;74;95;107;108;4;3;0;0;43;42;16;95;310;74;95;107;108;4;3;0;0;0
2;40;36;55;10;75;46;73;81;52;6;3;0;0;2;36;34;56;38;79;46;126;129;4;3;0;0;0;36;34;56;38;79;46;126;129;4;3;0;0;0;0
2;41;36;49;15;101;101;73;269;6;3;0;0;0;2;35;34;51;146;8;315;142;115;119;4;3;0;0;35;34;51;146;8;315;142;115;119;4;3;0;0;0
2;37;56;38;159;6;3;0;0;0;0;0;0;0;2;48;54;82;157;4;3;0;0;0;0;0;0;0;48;54;82;157;4;3;0;0;0;0;0;0;0;0
2;18;42;54;10;11;173;101;273;6;3;0;0;0;2;41;53;38;9;152;310;4;3;0;0;0;0;0;41;53;38;9;152;310;4;3;0;0;0;0;0;0
2;39;38;89;37;12;101;306;174;131;46;303;270;3;2;37;91;35;10;61;315;316;63;4;3;0;0;0;37;91;35;10;61;315;316;63;4;3;0;0;0;0
2;37;88;36;28;73;101;115;254;52;6;3;0;0;2;35;90;34;27;63;75;315;283;108;4;3;0;0;35;90;34;27;63;75;315;283;108;4;3;0;0;0
2;44;38;43;42;301;187;303;142;6;3;0;0;0;2;43;42;8;315;307;312;308;107;108;4;3;0;0;43;42;8;315;307;312;308;107;108;4;3;0;0;0
2;40;36;58;25;152;302;122;92;111;6;3;0;0;2;36;34;49;23;61;95;317;319;74;317;287;4;3;36;34;49;23;61;95;317;319;74;317;287;4;3;0
2;41;36;67;37;29;156;73;98;6;3;0;0;0;2;35;34;67;8;39;27;63;75;318;319;199;4;3;35;34;67;8;39;27;63;75;318;319;199;4;3;0
2;37;57;36;22;156;92;52;6;3;0;0;0;0;2;35;55;34;27;319;75;307;73;4;3;0;0;0;35;55;34;27;319;75;307;73;4;3;0;0;0;0
2;18;84;49;193;6;3;0;0;0;0;0;0;0;2;86;17;319;199;75;146;4;3;0;0;0;0;0;86;17;319;199;75;146;4;3;0;0;0;0;0;0
2;39;38;66;10;28;98;71;118;101;258;115;6;3;2;37;94;40;23;312;313;277;98;4;3;0;0;0;37;94;40;23;312;313;277;98;4;3;0;0;0;0
2;37;60;36;15;173;122;307;101;115;91;6;3;0;2;39;59;34;19;99;260;44;26;61;307;63;75;4;39;59;34;19;99;260;44;26;61;307;63;75;4;3
2;44;38;43;12;153;122;115;198;254;268;123;6;3;2;43;42;10;133;187;315;61;318;102;4;3;0;0;43;42;10;133;187;315;61;318;102;4;3;0;0;0
2;40;36;65;10;202;6;3;0;0;0;0;0;0;2;36;34;64;40;214;4;3;0;0;0;0;0;0;36;34;64;40;214;4;3;0;0;0;0;0;0;0
2;41;36;59;22;306;46;123;6;3;0;0;0;0;2;35;34;57;20;319;46;115;4;3;0;0;0;0;35;34;57;20;319;46;115;4;3;0;0;0;0;0
2;37;53;36;62;29;153;198;22;101;115;132;6;3;2;35;50;34;87;34;20;61;172;172;4;3;0;0;35;50;34;87;34;20;61;172;172;4;3;0;0;0
2;18;42;47;45;20;99;187;6;3;0;0;0;0;2;41;47;8;27;74;313;142;4;3;0;0;0;0;41;47;8;27;74;313;142;4;3;0;0;0;0;0
2;39;38;63;37;117;115;224;6;3;0;0;0;0;2;37;66;35;8;315;61;95;74;308;142;4;3;0;37;66;35;8;315;61;95;74;308;142;4;3;0;0
2;37;64;36;13;71;302;127;165;73;6;3;0;0;2;35;62;45;44;279;150;163;4;3;0;0;0;0;35;62;45;44;279;150;163;4;3;0;0;0;0;0
2;44;38;43;260;6;3;0;0;0;0;0;0;0;2;43;42;293;4;3;0;0;0;0;0;0;0;0;43;42;293;4;3;0;0;0;0;0;0;0;0;0
2;40;36;55;216;15;123;73;135;6;3;0;0;0;2;36;34;56;10;312;74;95;308;73;13;312;308;134;36;34;56;10;312;74;95;308;73;13;312;308;134;3
2;41;36;49;27;306;273;301;52;6;3;0;0;0;2;35;34;51;25;319;310;307;266;4;3;0;0;0;35;34;51;25;319;310;307;266;4;3;0;0;0;0
2;37;56;38;74;15;306;200;11;173;101;175;6;3;2;48;54;82;65;23;99;260;13;152;154;134;4;3;48;54;82;65;23;99;260;13;152;154;134;4;3;0
2;18;42;54;10;28;302;115;303;118;73;6;3;0;2;41;53;38;14;319;186;4;3;0;0;0;0;0;41;53;38;14;319;186;4;3;0;0;0;0;0;0
2;39;38;89;10;15;122;115;254;6;3;0;0;0;2;37;91;40;14;154;264;4;3;0;0;0;0;0;37;91;40;14;154;264;4;3;0;0;0;0;0;0
2;37;88;36;12;153;303;200;52;6;3;0;0;0;2;35;90;34;206;4;3;0;0;0;0;0;0;0;35;90;34;206;4;3;0;0;0;0;0;0;0;0
2;44;38;43;74;258;174;171;6;3;0;0;0;0;2;43;42;16;95;320;74;95;318;312;320;63;4;3;43;42;16;95;320;74;95;318;312;320;63;4;3;0
2;40;36;58;241;6;3;0;0;0;0;0;0;0;2;36;34;49;254;4;3;0;0;0;0;0;0;0;36;34;49;254;4;3;0;0;0;0;0;0;0;0
2;41;36;67;37;27;122;301;301;187;46;6;3;0;2;35;34;67;8;60;100;74;284;46;4;3;0;0;35;34;67;8;60;100;74;284;46;4;3;0;0;0
2;37;57;36;29;71;118;303;79;6;3;0;0;0;2;35;55;34;171;4;3;0;0;0;0;0;0;0;35;55;34;171;4;3;0;0;0;0;0;0;0;0
2;18;84;13;115;122;178;6;3;0;0;0;0;0;2;86;11;312;307;319;313;133;4;3;0;0;0;0;86;11;312;307;319;313;133;4;3;0;0;0;0;0
2;39;38;66;10;12;71;98;301;115;268;135;6;3;2;37;94;40;10;74;99;74;307;154;134;4;3;0;37;94;40;10;74;99;74;307;154;134;4;3;0;0
2;37;60;36;14;308;305;306;198;129;6;3;0;0;2;39;59;45;12;322;317;319;187;312;89;4;3;0;39;59;45;12;322;317;319;187;312;89;4;3;0;0
2;44;38;43;13;95;123;249;79;6;3;0;0;0;2;43;42;44;259;115;141;4;3;0;0;0;0;0;43;42;44;259;115;141;4;3;0;0;0;0;0;0
2;40;36;65;10;77;79;303;273;152;6;3;0;0;2;36;34;64;38;10;133;259;312;199;95;4;3;0;36;34;64;38;10;133;259;312;199;95;4;3;0;0
2;41;36;59;10;115;128;129;302;73;281;6;3;0;2;35;34;57;8;75;317;319;312;126;308;318;319;154;35;34;57;8;75;317;319;312;126;308;318;319;154;3
2;37;53;36;245;6;3;0;0;0;0;0;0;0;2;35;50;34;29;312;307;154;163;4;3;0;0;0;35;50;34;29;312;307;154;163;4;3;0;0;0;0
2;18;42;47;45;28;302;306;173;118;73;6;3;0;2;41;47;8;45;308;319;99;316;220;4;3;0;0;41;47;8;45;308;319;99;316;220;4;3;0;0;0
2;39;38;63;10;22;268;128;6;3;0;0;0;0;2;37;66;38;23;133;138;4;3;0;0;0;0;0;37;66;38;23;133;138;4;3;0;0;0;0;0;0
2;37;64;36;22;101;199;48;15;173;306;197;197;3;2;35;62;34;15;319;315;282;32;45;316;63;95;284;35;62;34;15;319;315;282;32;45;316;63;95;284;3
2;44;38;43;17;101;99;272;6;3;0;0;0;0;2;43;42;15;63;95;92;97;4;3;0;0;0;0;43;42;15;63;95;92;97;4;3;0;0;0;0;0
2;40;36;55;15;145;267;52;6;3;0;0;0;0;2;36;34;56;13;61;95;89;46;73;4;3;0;0;36;34;56;13;61;95;89;46;73;4;3;0;0;0
2;41;36;49;11;127;254;303;174;101;99;6;3;0;2;35;34;51;9;61;259;315;312;95;203;4;3;0;35;34;51;9;61;259;315;312;95;203;4;3;0;0
2;37;56;38;29;153;115;188;6;3;0;0;0;0;2;48;54;82;23;155;46;316;261;77;4;3;0;0;48;54;82;23;155;46;316;261;77;4;3;0;0;0
2;18;42;54;124;10;189;123;98;6;3;0;0;0;2;41;53;38;8;75;318;312;258;4;3;0;0;0;41;53;38;8;75;318;312;258;4;3;0;0;0;0
2;39;38;89;10;12;267;73;98;6;3;0;0;0;2;37;91;38;10;93;318;312;99;152;4;3;0;0;37;91;38;10;93;318;312;99;152;4;3;0;0;0
2;37;88;36;192;6;3;0;0;0;0;0;0;0;2;35;90;34;164;4;3;0;0;0;0;0;0;0;35;90;34;164;4;3;0;0;0;0;0;0;0;0
2;44;38;43;25;306;99;302;73;306;93;6;3;0;2;43;42;23;319;95;318;319;215;4;3;0;0;0;43;42;23;319;95;318;319;215;4;3;0;0;0;0
2;40;36;58;29;71;122;6;3;0;0;0;0;0;2;36;34;49;27;74;4;3;0;0;0;0;0;0;36;34;49;27;74;4;3;0;0;0;0;0;0;0
2;41;36;67;37;17;101;115;46;111;6;3;0;0;2;35;34;67;8;60;10;61;307;215;152;46;4;3;35;34;67;8;60;10;61;307;215;152;46;4;3;0
2;37;57;36;28;93;190;6;3;0;0;0;0;0;2;35;55;34;26;215;209;4;3;0;0;0;0;0;35;55;34;26;215;209;4;3;0;0;0;0;0;0
2;18;84;13;152;302;51;6;3;0;0;0;0;0;2;86;9;61;312;201;4;3;0;0;0;0;0;0;86;9;61;312;201;4;3;0;0;0;0;0;0;0
2;39;38;66;10;27;71;306;99;135;6;3;0;0;2;37;94;40;299;4;3;0;0;0;0;0;0;0;37;94;40;299;4;3;0;0;0;0;0;0;0;0
2;37;60;36;17;175;71;254;127;71;6;3;0;0;2;39;59;45;10;93;261;4;3;0;0;0;0;0;39;59;45;10;93;261;4;3;0;0;0;0;0;0
2;44;38;43;74;46;155;91;6;3;0;0;0;0;2;43;42;273;4;3;0;0;0;0;0;0;0;0;43;42;273;4;3;0;0;0;0;0;0;0;0;0
2;40;36;65;16;173;101;282;6;3;0;0;0;0;2;36;34;64;14;319;61;153;4;3;0;0;0;0;36;34;64;14;319;61;153;4;3;0;0;0;0;0
2;41;36;59;21;129;115;268;281;6;3;0;0;0;2;35;34;57;19;312;126;154;318;319;154;4;3;0;35;34;57;19;312;126;154;318;319;154;4;3;0;0
2;37;53;36;62;48;133;6;3;0;0;0;0;0;2;35;50;34;87;32;144;4;3;0;0;0;0;0;35;50;34;87;32;144;4;3;0;0;0;0;0;0
2;18;42;47;45;12;101;270;6;3;0;0;0;0;2;41;47;8;23;155;310;154;315;133;4;3;0;0;41;47;8;23;155;310;154;315;133;4;3;0;0;0
2;39;38;63;10;112;6;3;0;0;0;0;0;0;2;37;66;38;160;4;3;0;0;0;0;0;0;0;37;66;38;160;4;3;0;0;0;0;0;0;0;0
