context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3
2;25;19;9;3;2;25;19;9;25;19;9;3
2;25;19;10;3;2;25;19;10;25;19;10;3
2;25;19;11;3;2;25;19;11;25;19;11;3
2;25;19;12;3;2;25;19;12;25;19;12;3
2;25;19;13;3;2;25;19;13;25;19;13;3
2;25;19;14;3;2;25;19;14;25;19;14;3
2;25;19;15;3;2;25;19;15;25;19;15;3
2;25;19;16;3;2;25;19;16;25;19;16;3
2;25;19;17;3;2;25;19;17;25;19;17;3
2;25;19;18;3;2;25;19;18;25;19;18;3
2;25;19;19;3;2;25;19;19;25;19;19;3
2;25;19;20;3;2;25;19;20;25;19;20;3
2;25;19;21;3;2;25;19;21;25;19;21;3
2;25;19;22;3;2;25;19;22;25;19;22;3
2;25;19;23;3;2;25;19;23;25;19;23;3
2;25;19;24;3;2;25;19;24;25;19;24;3
2;25;19;25;3;2;25;19;25;25;19;25;3
2;25;19;26;3;2;25;19;26;25;19;26;3
2;25;19;27;3;2;25;19;27;25;19;27;3
2;25;19;28;3;2;25;19;28;25;19;28;3
2;25;19;29;3;2;25;19;29;25;19;29;3
2;25;20;4;3;2;25;20;4;25;20;4;3
2;25;20;5;3;2;25;20;5;25;20;5;3
2;25;20;6;3;2;25;20;6;25;20;6;3
2;25;20;7;3;2;25;20;7;25;20;7;3
2;25;20;8;3;2;25;20;8;25;20;8;3
2;25;20;9;3;2;25;20;9;25;20;9;3
2;25;20;10;3;2;25;20;10;25;20;10;3
2;25;20;11;3;2;25;20;11;25;20;11;3
2;25;20;12;3;2;25;20;12;25;20;12;3
2;25;20;13;3;2;25;20;13;25;20;13;3
2;25;20;14;3;2;25;20;14;25;20;14;3
2;25;20;15;3;2;25;20;15;25;20;15;3
2;25;20;16;3;2;25;20;16;25;20;16;3
2;25;20;17;3;2;25;20;17;25;20;17;3
2;25;20;18;3;2;25;20;18;25;20;18;3
2;25;20;19;3;2;25;20;19;25;20;19;3
2;25;20;20;3;2;25;20;20;25;20;20;3
2;25;20;21;3;2;25;20;21;25;20;21;3
2;25;20;22;3;2;25;20;22;25;20;22;3
2;25;20;23;3;2;25;20;23;25;20;23;3
2;25;20;24;3;2;25;20;24;25;20;24;3
2;25;20;25;3;2;25;20;25;25;20;25;3
2;25;20;26;3;2;25;20;26;25;20;26;3
2;25;20;27;3;2;25;20;27;25;20;27;3
2;25;20;28;3;2;25;20;28;25;20;28;3
2;25;20;29;3;2;25;20;29;25;20;29;3
2;25;21;4;3;2;25;21;4;25;21;4;3
2;25;21;5;3;2;25;21;5;25;21;5;3
2;25;21;6;3;2;25;21;6;25;21;6;3
2;25;21;7;3;2;25;21;7;25;21;7;3
2;25;21;8;3;2;25;21;8;25;21;8;3
2;25;21;9;3;2;25;21;9;25;21;9;3
2;25;21;10;3;2;25;21;10;25;21;10;3
2;25;21;11;3;2;25;21;11;25;21;11;3
2;25;21;12;3;2;25;21;12;25;21;12;3
2;25;21;13;3;2;25;21;13;25;21;13;3
2;25;21;14;3;2;25;21;14;25;21;14;3
2;25;21;15;3;2;25;21;15;25;21;15;3
2;25;21;16;3;2;25;21;16;25;21;16;3
2;25;21;17;3;2;25;21;17;25;21;17;3
2;25;21;18;3;2;25;21;18;25;21;18;3
2;25;21;19;3;2;25;21;19;25;21;19;3
2;25;21;20;3;2;25;21;20;25;21;20;3
2;25;21;21;3;2;25;21;21;25;21;21;3
2;25;21;22;3;2;25;21;22;25;21;22;3
2;25;21;23;3;2;25;21;23;25;21;23;3
2;25;21;24;3;2;25;21;24;25;21;24;3
2;25;21;25;3;2;25;21;25;25;21;25;3
2;25;21;26;3;2;25;21;26;25;21;26;3
2;25;21;27;3;2;25;21;27;25;21;27;3
2;25;21;28;3;2;25;21;28;25;21;28;3
2;25;21;29;3;2;25;21;29;25;21;29;3
2;25;22;4;3;2;25;22;4;25;22;4;3
2;25;22;5;3;2;25;22;5;25;22;5;3
2;25;22;6;3;2;25;22;6;25;22;6;3
2;25;22;7;3;2;25;22;7;25;22;7;3
2;25;22;8;3;2;25;22;8;25;22;8;3
2;25;22;9;3;2;25;22;9;25;22;9;3
2;25;22;10;3;2;25;22;10;25;22;10;3
2;25;22;11;3;2;25;22;11;25;22;11;3
2;25;22;12;3;2;25;22;12;25;22;12;3
2;25;22;13;3;2;25;22;13;25;22;13;3
2;25;22;14;3;2;25;22;14;25;22;14;3
2;25;22;15;3;2;25;22;15;25;22;15;3
2;25;22;16;3;2;25;22;16;25;22;16;3
2;25;22;17;3;2;25;22;17;25;22;17;3
2;25;22;18;3;2;25;22;18;25;22;18;3
2;25;22;19;3;2;25;22;19;25;22;19;3
2;25;22;20;3;2;25;22;20;25;22;20;3
2;25;22;21;3;2;25;22;21;25;22;21;3
2;25;22;22;3;2;25;22;22;25;22;22;3
2;25;22;23;3;2;25;22;23;25;22;23;3
2;25;22;24;3;2;25;22;24;25;22;24;3
2;25;22;25;3;2;25;22;25;25;22;25;3
2;25;22;26;3;2;25;22;26;25;22;26;3
2;25;22;27;3;2;25;22;27;25;22;27;3
2;25;22;28;3;2;25;22;28;25;22;28;3
2;25;22;29;3;2;25;22;29;25;22;29;3
2;25;23;4;3;2;25;23;4;25;23;4;3
2;25;23;5;3;2;25;23;5;25;23;5;3
2;25;23;6;3;2;25;23;6;25;23;6;3
2;25;23;7;3;2;25;23;7;25;23;7;3
2;25;23;8;3;2;25;23;8;25;23;8;3
2;25;23;9;3;2;25;23;9;25;23;9;3
2;25;23;10;3;2;25;23;10;25;23;10;3
2;25;23;11;3;2;25;23;11;25;23;11;3
2;25;23;12;3;2;25;23;12;25;23;12;3
2;25;23;13;3;2;25;23;13;25;23;13;3
2;25;23;14;3;2;25;23;14;25;23;14;3
2;25;23;15;3;2;25;23;15;25;23;15;3
2;25;23;16;3;2;25;23;16;25;23;16;3
2;25;23;17;3;2;25;23;17;25;23;17;3
2;25;23;18;3;2;25;23;18;25;23;18;3
2;25;23;19;3;2;25;23;19;25;23;19;3
2;25;23;20;3;2;25;23;20;25;23;20;3
2;25;23;21;3;2;25;23;21;25;23;21;3
2;25;23;22;3;2;25;23;22;25;23;22;3
2;25;23;23;3;2;25;23;23;25;23;23;3
2;25;23;24;3;2;25;23;24;25;23;24;3
2;25;23;25;3;2;25;23;25;25;23;25;3
2;25;23;26;3;2;25;23;26;25;23;26;3
2;25;23;27;3;2;25;23;27;25;23;27;3
2;25;23;28;3;2;25;23;28;25;23;28;3
2;25;23;29;3;2;25;23;29;25;23;29;3
2;25;24;4;3;2;25;24;4;25;24;4;3
2;25;24;5;3;2;25;24;5;25;24;5;3
2;25;24;6;3;2;25;24;6;25;24;6;3
2;25;24;7;3;2;25;24;7;25;24;7;3
2;25;24;8;3;2;25;24;8;25;24;8;3
2;25;24;9;3;2;25;24;9;25;24;9;3
2;25;24;10;3;2;25;24;10;25;24;10;3
2;25;24;11;3;2;25;24;11;25;24;11;3
2;25;24;12;3;2;25;24;12;25;24;12;3
2;25;24;13;3;2;25;24;13;25;24;13;3
2;25;24;14;3;2;25;24;14;25;24;14;3
2;25;24;15;3;2;25;24;15;25;24;15;3
2;25;24;16;3;2;25;24;16;25;24;16;3
2;25;24;17;3;2;25;24;17;25;24;17;3
2;25;24;18;3;2;25;24;18;25;24;18;3
2;25;24;19;3;2;25;24;19;25;24;19;3
2;25;24;20;3;2;25;24;20;25;24;20;3
2;25;24;21;3;2;25;24;21;25;24;21;3
2;25;24;22;3;2;25;24;22;25;24;22;3
2;25;24;23;3;2;25;24;23;25;24;23;3
2;25;24;24;3;2;25;24;24;25;24;24;3
2;25;24;25;3;2;25;24;25;25;24;25;3
2;25;24;26;3;2;25;24;26;25;24;26;3
2;25;24;27;3;2;25;24;27;25;24;27;3
2;25;24;28;3;2;25;24;28;25;24;28;3
2;25;24;29;3;2;25;24;29;25;24;29;3
2;25;25;4;3;2;25;25;4;25;25;4;3
2;25;25;5;3;2;25;25;5;25;25;5;3
2;25;25;6;3;2;25;25;6;25;25;6;3
2;25;25;7;3;2;25;25;7;25;25;7;3
2;25;25;8;3;2;25;25;8;25;25;8;3
2;25;25;9;3;2;25;25;9;25;25;9;3
2;25;25;10;3;2;25;25;10;25;25;10;3
2;25;25;11;3;2;25;25;11;25;25;11;3
2;25;25;12;3;2;25;25;12;25;25;12;3
2;25;25;13;3;2;25;25;13;25;25;13;3
2;25;25;14;3;2;25;25;14;25;25;14;3
2;25;25;15;3;2;25;25;15;25;25;15;3
2;25;25;16;3;2;25;25;16;25;25;16;3
2;25;25;17;3;2;25;25;17;25;25;17;3
2;25;25;18;3;2;25;25;18;25;25;18;3
2;25;25;19;3;2;25;25;19;25;25;19;3
2;25;25;20;3;2;25;25;20;25;25;20;3
2;25;25;21;3;2;25;25;21;25;25;21;3
2;25;25;22;3;2;25;25;22;25;25;22;3
2;25;25;23;3;2;25;25;23;25;25;23;3
2;25;25;24;3;2;25;25;24;25;25;24;3
2;25;25;25;3;2;25;25;25;25;25;25;3
2;25;25;26;3;2;25;25;26;25;25;26;3
2;25;25;27;3;2;25;25;27;25;25;27;3
2;25;25;28;3;2;25;25;28;25;25;28;3
2;25;25;29;3;2;25;25;29;25;25;29;3
2;25;26;4;3;2;25;26;4;25;26;4;3
2;25;26;5;3;2;25;26;5;25;26;5;3
2;25;26;6;3;2;25;26;6;25;26;6;3
2;25;26;7;3;2;25;26;7;25;26;7;3
2;25;26;8;3;2;25;26;8;25;26;8;3
2;25;26;9;3;2;25;26;9;25;26;9;3
2;25;26;10;3;2;25;26;10;25;26;10;3
2;25;26;11;3;2;25;26;11;25;26;11;3
2;25;26;12;3;2;25;26;12;25;26;12;3
2;25;26;13;3;2;25;26;13;25;26;13;3
2;25;26;14;3;2;25;26;14;25;26;14;3
2;25;26;15;3;2;25;26;15;25;26;15;3
2;25;26;16;3;2;25;26;16;25;26;16;3
2;25;26;17;3;2;25;26;17;25;26;17;3
2;25;26;18;3;2;25;26;18;25;26;18;3
2;25;26;19;3;2;25;26;19;25;26;19;3
2;25;26;20;3;2;25;26;20;25;26;20;3
2;25;26;21;3;2;25;26;21;25;26;21;3
2;25;26;22;3;2;25;26;22;25;26;22;3
2;25;26;23;3;2;25;26;23;25;26;23;3
2;25;26;24;3;2;25;26;24;25;26;24;3
2;25;26;25;3;2;25;26;25;25;26;25;3
2;25;26;26;3;2;25;26;26;25;26;26;3
2;25;26;27;3;2;25;26;27;25;26;27;3
2;25;26;28;3;2;25;26;28;25;26;28;3
2;25;26;29;3;2;25;26;29;25;26;29;3
2;25;27;4;3;2;25;27;4;25;27;4;3
2;25;27;5;3;2;25;27;5;25;27;5;3
2;25;27;6;3;2;25;27;6;25;27;6;3
2;25;27;7;3;2;25;27;7;25;27;7;3
2;25;27;8;3;2;25;27;8;25;27;8;3
2;25;27;9;3;2;25;27;9;25;27;9;3
2;25;27;10;3;2;25;27;10;25;27;10;3
2;25;27;11;3;2;25;27;11;25;27;11;3
2;25;27;12;3;2;25;27;12;25;27;12;3
2;25;27;13;3;2;25;27;13;25;27;13;3
2;25;27;14;3;2;25;27;14;25;27;14;3
2;25;27;15;3;2;25;27;15;25;27;15;3
2;25;27;16;3;2;25;27;16;25;27;16;3
2;25;27;17;3;2;25;27;17;25;27;17;3
2;25;27;18;3;2;25;27;18;25;27;18;3
2;25;27;19;3;2;25;27;19;25;27;19;3
2;25;27;20;3;2;25;27;20;25;27;20;3
2;25;27;21;3;2;25;27;21;25;27;21;3
2;25;27;22;3;2;25;27;22;25;27;22;3
2;25;27;23;3;2;25;27;23;25;27;23;3
2;25;27;24;3;2;25;27;24;25;27;24;3
2;25;27;25;3;2;25;27;25;25;27;25;3
2;25;27;26;3;2;25;27;26;25;27;26;3
2;25;27;27;3;2;25;27;27;25;27;27;3
2;25;27;28;3;2;25;27;28;25;27;28;3
2;25;27;29;3;2;25;27;29;25;27;29;3
2;25;28;4;3;2;25;28;4;25;28;4;3
2;25;28;5;3;2;25;28;5;25;28;5;3
2;25;28;6;3;2;25;28;6;25;28;6;3
2;25;28;7;3;2;25;28;7;25;28;7;3
2;25;28;8;3;2;25;28;8;25;28;8;3
2;25;28;9;3;2;25;28;9;25;28;9;3
2;25;28;10;3;2;25;28;10;25;28;10;3
2;25;28;11;3;2;25;28;11;25;28;11;3
2;25;28;12;3;2;25;28;12;25;28;12;3
2;25;28;13;3;2;25;28;13;25;28;13;3
2;25;28;14;3;2;25;28;14;25;28;14;3
2;25;28;15;3;2;25;28;15;25;28;15;3
2;25;28;16;3;2;25;28;16;25;28;16;3
2;25;28;17;3;2;25;28;17;25;28;17;3
2;25;28;18;3;2;25;28;18;25;28;18;3
2;25;28;19;3;2;25;28;19;25;28;19;3
2;25;28;20;3;2;25;28;20;25;28;20;3
2;25;28;21;3;2;25;28;21;25;28;21;3
2;25;28;22;3;2;25;28;22;25;28;22;3
2;25;28;23;3;2;25;28;23;25;28;23;3
2;25;28;24;3;2;25;28;24;25;28;24;3
2;25;28;25;3;2;25;28;25;25;28;25;3
2;25;28;26;3;2;25;28;26;25;28;26;3
2;25;28;27;3;2;25;28;27;25;28;27;3
2;25;28;28;3;2;25;28;28;25;28;28;3
2;25;28;29;3;2;25;28;29;25;28;29;3
2;25;29;4;3;2;25;29;4;25;29;4;3
2;25;29;5;3;2;25;29;5;25;29;5;3
2;25;29;6;3;2;25;29;6;25;29;6;3
2;25;29;7;3;2;25;29;7;25;29;7;3
2;25;29;8;3;2;25;29;8;25;29;8;3
2;25;29;9;3;2;25;29;9;25;29;9;3
2;25;29;10;3;2;25;29;10;25;29;10;3
2;25;29;11;3;2;25;29;11;25;29;11;3
2;25;29;12;3;2;25;29;12;25;29;12;3
2;25;29;13;3;2;25;29;13;25;29;13;3
2;25;29;14;3;2;25;29;14;25;29;14;3
2;25;29;15;3;2;25;29;15;25;29;15;3
2;25;29;16;3;2;25;29;16;25;29;16;3
2;25;29;17;3;2;25;29;17;25;29;17;3
2;25;29;18;3;2;25;29;18;25;29;18;3
2;25;29;19;3;2;25;29;19;25;29;19;3
2;25;29;20;3;2;25;29;20;25;29;20;3
2;25;29;21;3;2;25;29;21;25;29;21;3
2;25;29;22;3;2;25;29;22;25;29;22;3
2;25;29;23;3;2;25;29;23;25;29;23;3
2;25;29;24;3;2;25;29;24;25;29;24;3
2;25;29;25;3;2;25;29;25;25;29;25;3
2;25;29;26;3;2;25;29;26;25;29;26;3
2;25;29;27;3;2;25;29;27;25;29;27;3
2;25;29;28;3;2;25;29;28;25;29;28;3
2;25;29;29;3;2;25;29;29;25;29;29;3
2;26;4;4;3;2;26;4;4;26;4;4;3
2;26;4;5;3;2;26;4;5;26;4;5;3
2;26;4;6;3;2;26;4;6;26;4;6;3
2;26;4;7;3;2;26;4;7;26;4;7;3
2;26;4;8;3;2;26;4;8;26;4;8;3
2;26;4;9;3;2;26;4;9;26;4;9;3
2;26;4;10;3;2;26;4;10;26;4;10;3
2;26;4;11;3;2;26;4;11;26;4;11;3
2;26;4;12;3;2;26;4;12;26;4;12;3
2;26;4;13;3;2;26;4;13;26;4;13;3
2;26;4;14;3;2;26;4;14;26;4;14;3
2;26;4;15;3;2;26;4;15;26;4;15;3
2;26;4;16;3;2;26;4;16;26;4;16;3
2;26;4;17;3;2;26;4;17;26;4;17;3
2;26;4;18;3;2;26;4;18;26;4;18;3
2;26;4;19;3;2;26;4;19;26;4;19;3
2;26;4;20;3;2;26;4;20;26;4;20;3
2;26;4;21;3;2;26;4;21;26;4;21;3
2;26;4;22;3;2;26;4;22;26;4;22;3
2;26;4;23;3;2;26;4;23;26;4;23;3
2;26;4;24;3;2;26;4;24;26;4;24;3
2;26;4;25;3;2;26;4;25;26;4;25;3
2;26;4;26;3;2;26;4;26;26;4;26;3
2;26;4;27;3;2;26;4;27;26;4;27;3
2;26;4;28;3;2;26;4;28;26;4;28;3
2;26;4;29;3;2;26;4;29;26;4;29;3
2;26;5;4;3;2;26;5;4;26;5;4;3
2;26;5;5;3;2;26;5;5;26;5;5;3
2;26;5;6;3;2;26;5;6;26;5;6;3
2;26;5;7;3;2;26;5;7;26;5;7;3
2;26;5;8;3;2;26;5;8;26;5;8;3
2;26;5;9;3;2;26;5;9;26;5;9;3
2;26;5;10;3;2;26;5;10;26;5;10;3
2;26;5;11;3;2;26;5;11;26;5;11;3
2;26;5;12;3;2;26;5;12;26;5;12;3
2;26;5;13;3;2;26;5;13;26;5;13;3
2;26;5;14;3;2;26;5;14;26;5;14;3
2;26;5;15;3;2;26;5;15;26;5;15;3
2;26;5;16;3;2;26;5;16;26;5;16;3
2;26;5;17;3;2;26;5;17;26;5;17;3
2;26;5;18;3;2;26;5;18;26;5;18;3
2;26;5;19;3;2;26;5;19;26;5;19;3
2;26;5;20;3;2;26;5;20;26;5;20;3
2;26;5;21;3;2;26;5;21;26;5;21;3
2;26;5;22;3;2;26;5;22;26;5;22;3
2;26;5;23;3;2;26;5;23;26;5;23;3
2;26;5;24;3;2;26;5;24;26;5;24;3
2;26;5;25;3;2;26;5;25;26;5;25;3
2;26;5;26;3;2;26;5;26;26;5;26;3
2;26;5;27;3;2;26;5;27;26;5;27;3
2;26;5;28;3;2;26;5;28;26;5;28;3
2;26;5;29;3;2;26;5;29;26;5;29;3
2;26;6;4;3;2;26;6;4;26;6;4;3
2;26;6;5;3;2;26;6;5;26;6;5;3
2;26;6;6;3;2;26;6;6;26;6;6;3
2;26;6;7;3;2;26;6;7;26;6;7;3
2;26;6;8;3;2;26;6;8;26;6;8;3
2;26;6;9;3;2;26;6;9;26;6;9;3
2;26;6;10;3;2;26;6;10;26;6;10;3
2;26;6;11;3;2;26;6;11;26;6;11;3
2;26;6;12;3;2;26;6;12;26;6;12;3
2;26;6;13;3;2;26;6;13;26;6;13;3
2;26;6;14;3;2;26;6;14;26;6;14;3
2;26;6;15;3;2;26;6;15;26;6;15;3
2;26;6;16;3;2;26;6;16;26;6;16;3
2;26;6;17;3;2;26;6;17;26;6;17;3
2;26;6;18;3;2;26;6;18;26;6;18;3
2;26;6;19;3;2;26;6;19;26;6;19;3
2;26;6;20;3;2;26;6;20;26;6;20;3
2;26;6;21;3;2;26;6;21;26;6;21;3
2;26;6;22;3;2;26;6;22;26;6;22;3
2;26;6;23;3;2;26;6;23;26;6;23;3
2;26;6;24;3;2;26;6;24;26;6;24;3
2;26;6;25;3;2;26;6;25;26;6;25;3
2;26;6;26;3;2;26;6;26;26;6;26;3
2;26;6;27;3;2;26;6;27;26;6;27;3
2;26;6;28;3;2;26;6;28;26;6;28;3
2;26;6;29;3;2;26;6;29;26;6;29;3
2;26;7;4;3;2;26;7;4;26;7;4;3
2;26;7;5;3;2;26;7;5;26;7;5;3
2;26;7;6;3;2;26;7;6;26;7;6;3
2;26;7;7;3;2;26;7;7;26;7;7;3
2;26;7;8;3;2;26;7;8;26;7;8;3
2;26;7;9;3;2;26;7;9;26;7;9;3
2;26;7;10;3;2;26;7;10;26;7;10;3
2;26;7;11;3;2;26;7;11;26;7;11;3
2;26;7;12;3;2;26;7;12;26;7;12;3
2;26;7;13;3;2;26;7;13;26;7;13;3
2;26;7;14;3;2;26;7;14;26;7;14;3
2;26;7;15;3;2;26;7;15;26;7;15;3
2;26;7;16;3;2;26;7;16;26;7;16;3
2;26;7;17;3;2;26;7;17;26;7;17;3
2;26;7;18;3;2;26;7;18;26;7;18;3
2;26;7;19;3;2;26;7;19;26;7;19;3
2;26;7;20;3;2;26;7;20;26;7;20;3
2;26;7;21;3;2;26;7;21;26;7;21;3
2;26;7;22;3;2;26;7;22;26;7;22;3
2;26;7;23;3;2;26;7;23;26;7;23;3
2;26;7;24;3;2;26;7;24;26;7;24;3
2;26;7;25;3;2;26;7;25;26;7;25;3
2;26;7;26;3;2;26;7;26;26;7;26;3
2;26;7;27;3;2;26;7;27;26;7;27;3
2;26;7;28;3;2;26;7;28;26;7;28;3
2;26;7;29;3;2;26;7;29;26;7;29;3
2;26;8;4;3;2;26;8;4;26;8;4;3
2;26;8;5;3;2;26;8;5;26;8;5;3
2;26;8;6;3;2;26;8;6;26;8;6;3
2;26;8;7;3;2;26;8;7;26;8;7;3
2;26;8;8;3;2;26;8;8;26;8;8;3
2;26;8;9;3;2;26;8;9;26;8;9;3
2;26;8;10;3;2;26;8;10;26;8;10;3
2;26;8;11;3;2;26;8;11;26;8;11;3
2;26;8;12;3;2;26;8;12;26;8;12;3
2;26;8;13;3;2;26;8;13;26;8;13;3
2;26;8;14;3;2;26;8;14;26;8;14;3
2;26;8;15;3;2;26;8;15;26;8;15;3
2;26;8;16;3;2;26;8;16;26;8;16;3
2;26;8;17;3;2;26;8;17;26;8;17;3
2;26;8;18;3;2;26;8;18;26;8;18;3
2;26;8;19;3;2;26;8;19;26;8;19;3
2;26;8;20;3;2;26;8;20;26;8;20;3
2;26;8;21;3;2;26;8;21;26;8;21;3
2;26;8;22;3;2;26;8;22;26;8;22;3
2;26;8;23;3;2;26;8;23;26;8;23;3
2;26;8;24;3;2;26;8;24;26;8;24;3
2;26;8;25;3;2;26;8;25;26;8;25;3
2;26;8;26;3;2;26;8;26;26;8;26;3
2;26;8;27;3;2;26;8;27;26;8;27;3
2;26;8;28;3;2;26;8;28;26;8;28;3
2;26;8;29;3;2;26;8;29;26;8;29;3
2;26;9;4;3;2;26;9;4;26;9;4;3
2;26;9;5;3;2;26;9;5;26;9;5;3
2;26;9;6;3;2;26;9;6;26;9;6;3
2;26;9;7;3;2;26;9;7;26;9;7;3
2;26;9;8;3;2;26;9;8;26;9;8;3
2;26;9;9;3;2;26;9;9;26;9;9;3
2;26;9;10;3;2;26;9;10;26;9;10;3
2;26;9;11;3;2;26;9;11;26;9;11;3
2;26;9;12;3;2;26;9;12;26;9;12;3
2;26;9;13;3;2;26;9;13;26;9;13;3
2;26;9;14;3;2;26;9;14;26;9;14;3
2;26;9;15;3;2;26;9;15;26;9;15;3
2;26;9;16;3;2;26;9;16;26;9;16;3
2;26;9;17;3;2;26;9;17;26;9;17;3
2;26;9;18;3;2;26;9;18;26;9;18;3
2;26;9;19;3;2;26;9;19;26;9;19;3
2;26;9;20;3;2;26;9;20;26;9;20;3
2;26;9;21;3;2;26;9;21;26;9;21;3
2;26;9;22;3;2;26;9;22;26;9;22;3
2;26;9;23;3;2;26;9;23;26;9;23;3
2;26;9;24;3;2;26;9;24;26;9;24;3
2;26;9;25;3;2;26;9;25;26;9;25;3
2;26;9;26;3;2;26;9;26;26;9;26;3
2;26;9;27;3;2;26;9;27;26;9;27;3
2;26;9;28;3;2;26;9;28;26;9;28;3
2;26;9;29;3;2;26;9;29;26;9;29;3
2;26;10;4;3;2;26;10;4;26;10;4;3
2;26;10;5;3;2;26;10;5;26;10;5;3
2;26;10;6;3;2;26;10;6;26;10;6;3
2;26;10;7;3;2;26;10;7;26;10;7;3
2;26;10;8;3;2;26;10;8;26;10;8;3
2;26;10;9;3;2;26;10;9;26;10;9;3
2;26;10;10;3;2;26;10;10;26;10;10;3
2;26;10;11;3;2;26;10;11;26;10;11;3
2;26;10;12;3;2;26;10;12;26;10;12;3
2;26;10;13;3;2;26;10;13;26;10;13;3
2;26;10;14;3;2;26;10;14;26;10;14;3
2;26;10;15;3;2;26;10;15;26;10;15;3
2;26;10;16;3;2;26;10;16;26;10;16;3
2;26;10;17;3;2;26;10;17;26;10;17;3
2;26;10;18;3;2;26;10;18;26;10;18;3
2;26;10;19;3;2;26;10;19;26;10;19;3
2;26;10;20;3;2;26;10;20;26;10;20;3
2;26;10;21;3;2;26;10;21;26;10;21;3
2;26;10;22;3;2;26;10;22;26;10;22;3
2;26;10;23;3;2;26;10;23;26;10;23;3
2;26;10;24;3;2;26;10;24;26;10;24;3
2;26;10;25;3;2;26;10;25;26;10;25;3
2;26;10;26;3;2;26;10;26;26;10;26;3
2;26;10;27;3;2;26;10;27;26;10;27;3
2;26;10;28;3;2;26;10;28;26;10;28;3
2;26;10;29;3;2;26;10;29;26;10;29;3
2;26;11;4;3;2;26;11;4;26;11;4;3
2;26;11;5;3;2;26;11;5;26;11;5;3
2;26;11;6;3;2;26;11;6;26;11;6;3
2;26;11;7;3;2;26;11;7;26;11;7;3
2;26;11;8;3;2;26;11;8;26;11;8;3
2;26;11;9;3;2;26;11;9;26;11;9;3
2;26;11;10;3;2;26;11;10;26;11;10;3
2;26;11;11;3;2;26;11;11;26;11;11;3
2;26;11;12;3;2;26;11;12;26;11;12;3
2;26;11;13;3;2;26;11;13;26;11;13;3
2;26;11;14;3;2;26;11;14;26;11;14;3
2;26;11;15;3;2;26;11;15;26;11;15;3
2;26;11;16;3;2;26;11;16;26;11;16;3
2;26;11;17;3;2;26;11;17;26;11;17;3
2;26;11;18;3;2;26;11;18;26;11;18;3
2;26;11;19;3;2;26;11;19;26;11;19;3
2;26;11;20;3;2;26;11;20;26;11;20;3
2;26;11;21;3;2;26;11;21;26;11;21;3
2;26;11;22;3;2;26;11;22;26;11;22;3
2;26;11;23;3;2;26;11;23;26;11;23;3
2;26;11;24;3;2;26;11;24;26;11;24;3
2;26;11;25;3;2;26;11;25;26;11;25;3
2;26;11;26;3;2;26;11;26;26;11;26;3
2;26;11;27;3;2;26;11;27;26;11;27;3
2;26;11;28;3;2;26;11;28;26;11;28;3
2;26;11;29;3;2;26;11;29;26;11;29;3
2;26;12;4;3;2;26;12;4;26;12;4;3
2;26;12;5;3;2;26;12;5;26;12;5;3
2;26;12;6;3;2;26;12;6;26;12;6;3
2;26;12;7;3;2;26;12;7;26;12;7;3
2;26;12;8;3;2;26;12;8;26;12;8;3
2;26;12;9;3;2;26;12;9;26;12;9;3
2;26;12;10;3;2;26;12;10;26;12;10;3
2;26;12;11;3;2;26;12;11;26;12;11;3
2;26;12;12;3;2;26;12;12;26;12;12;3
2;26;12;13;3;2;26;12;13;26;12;13;3
2;26;12;14;3;2;26;12;14;26;12;14;3
2;26;12;15;3;2;26;12;15;26;12;15;3
2;26;12;16;3;2;26;12;16;26;12;16;3
2;26;12;17;3;2;26;12;17;26;12;17;3
2;26;12;18;3;2;26;12;18;26;12;18;3
2;26;12;19;3;2;26;12;19;26;12;19;3
2;26;12;20;3;2;26;12;20;26;12;20;3
2;26;12;21;3;2;26;12;21;26;12;21;3
2;26;12;22;3;2;26;12;22;26;12;22;3
2;26;12;23;3;2;26;12;23;26;12;23;3
2;26;12;24;3;2;26;12;24;26;12;24;3
2;26;12;25;3;2;26;12;25;26;12;25;3
2;26;12;26;3;2;26;12;26;26;12;26;3
2;26;12;27;3;2;26;12;27;26;12;27;3
2;26;12;28;3;2;26;12;28;26;12;28;3
2;26;12;29;3;2;26;12;29;26;12;29;3
2;26;13;4;3;2;26;13;4;26;13;4;3
2;26;13;5;3;2;26;13;5;26;13;5;3
2;26;13;6;3;2;26;13;6;26;13;6;3
2;26;13;7;3;2;26;13;7;26;13;7;3
2;26;13;8;3;2;26;13;8;26;13;8;3
2;26;13;9;3;2;26;13;9;26;13;9;3
2;26;13;10;3;2;26;13;10;26;13;10;3
2;26;13;11;3;2;26;13;11;26;13;11;3
2;26;13;12;3;2;26;13;12;26;13;12;3
2;26;13;13;3;2;26;13;13;26;13;13;3
2;26;13;14;3;2;26;13;14;26;13;14;3
2;26;13;15;3;2;26;13;15;26;13;15;3
2;26;13;16;3;2;26;13;16;26;13;16;3
2;26;13;17;3;2;26;13;17;26;13;17;3
2;26;13;18;3;2;26;13;18;26;13;18;3
2;26;13;19;3;2;26;13;19;26;13;19;3
2;26;13;20;3;2;26;13;20;26;13;20;3
2;26;13;21;3;2;26;13;21;26;13;21;3
2;26;13;22;3;2;26;13;22;26;13;22;3
