context_token_position_0;context_token_position_1;context_token_position_2;input_token_position_0;input_token_position_1;target_token_position_0;target_token_position_1
1;15657;2;1;15657;15657;2
1;15658;2;1;15658;15658;2
1;15659;2;1;15659;15659;2
1;15660;2;1;15660;15660;2
1;15661;2;1;15661;15661;2
1;15662;2;1;15662;15662;2
1;15663;2;1;15663;15663;2
1;15664;2;1;15664;15664;2
1;15665;2;1;15665;15665;2
1;15666;2;1;15666;15666;2
1;15667;2;1;15667;15667;2
1;15668;2;1;15668;15668;2
1;15669;2;1;15669;15669;2
1;15670;2;1;15670;15670;2
1;15671;2;1;15671;15671;2
1;15672;2;1;15672;15672;2
1;15673;2;1;15673;15673;2
1;15674;2;1;15674;15674;2
1;15675;2;1;15675;15675;2
1;15676;2;1;15676;15676;2
1;15677;2;1;15677;15677;2
1;15678;2;1;15678;15678;2
1;15679;2;1;15679;15679;2
1;15680;2;1;15680;15680;2
1;15681;2;1;15681;15681;2
1;15682;2;1;15682;15682;2
1;15683;2;1;15683;15683;2
1;15684;2;1;15684;15684;2
1;15685;2;1;15685;15685;2
1;15686;2;1;15686;15686;2
1;15687;2;1;15687;15687;2
1;15688;2;1;15688;15688;2
1;15689;2;1;15689;15689;2
1;15690;2;1;15690;15690;2
1;15691;2;1;15691;15691;2
1;15692;2;1;15692;15692;2
1;15693;2;1;15693;15693;2
1;15694;2;1;15694;15694;2
1;15695;2;1;15695;15695;2
1;15696;2;1;15696;15696;2
1;15697;2;1;15697;15697;2
1;15698;2;1;15698;15698;2
1;15699;2;1;15699;15699;2
1;15700;2;1;15700;15700;2
1;15701;2;1;15701;15701;2
1;15702;2;1;15702;15702;2
1;15703;2;1;15703;15703;2
1;15704;2;1;15704;15704;2
1;15705;2;1;15705;15705;2
1;15706;2;1;15706;15706;2
1;15707;2;1;15707;15707;2
1;15708;2;1;15708;15708;2
1;15709;2;1;15709;15709;2
1;15710;2;1;15710;15710;2
1;15711;2;1;15711;15711;2
1;15712;2;1;15712;15712;2
1;15713;2;1;15713;15713;2
1;15714;2;1;15714;15714;2
1;15715;2;1;15715;15715;2
1;15716;2;1;15716;15716;2
1;15717;2;1;15717;15717;2
1;15718;2;1;15718;15718;2
1;15719;2;1;15719;15719;2
1;15720;2;1;15720;15720;2
1;15721;2;1;15721;15721;2
1;15722;2;1;15722;15722;2
1;15723;2;1;15723;15723;2
1;15724;2;1;15724;15724;2
1;15725;2;1;15725;15725;2
1;15726;2;1;15726;15726;2
1;15727;2;1;15727;15727;2
1;15728;2;1;15728;15728;2
1;15729;2;1;15729;15729;2
1;15730;2;1;15730;15730;2
1;15731;2;1;15731;15731;2
1;15732;2;1;15732;15732;2
1;15733;2;1;15733;15733;2
1;15734;2;1;15734;15734;2
1;15735;2;1;15735;15735;2
1;15736;2;1;15736;15736;2
1;15737;2;1;15737;15737;2
1;15738;2;1;15738;15738;2
1;15739;2;1;15739;15739;2
1;15740;2;1;15740;15740;2
1;15741;2;1;15741;15741;2
1;15742;2;1;15742;15742;2
1;15743;2;1;15743;15743;2
1;15744;2;1;15744;15744;2
1;15745;2;1;15745;15745;2
1;15746;2;1;15746;15746;2
1;15747;2;1;15747;15747;2
1;15748;2;1;15748;15748;2
1;15749;2;1;15749;15749;2
1;15750;2;1;15750;15750;2
1;15751;2;1;15751;15751;2
1;15752;2;1;15752;15752;2
1;15753;2;1;15753;15753;2
1;15754;2;1;15754;15754;2
1;15755;2;1;15755;15755;2
1;15756;2;1;15756;15756;2
1;15757;2;1;15757;15757;2
1;15758;2;1;15758;15758;2
1;15759;2;1;15759;15759;2
1;15760;2;1;15760;15760;2
1;15761;2;1;15761;15761;2
1;15762;2;1;15762;15762;2
1;15763;2;1;15763;15763;2
1;15764;2;1;15764;15764;2
1;15765;2;1;15765;15765;2
1;15766;2;1;15766;15766;2
1;15767;2;1;15767;15767;2
1;15768;2;1;15768;15768;2
1;15769;2;1;15769;15769;2
1;15770;2;1;15770;15770;2
1;15771;2;1;15771;15771;2
1;15772;2;1;15772;15772;2
1;15773;2;1;15773;15773;2
1;15774;2;1;15774;15774;2
1;15775;2;1;15775;15775;2
1;15776;2;1;15776;15776;2
1;15777;2;1;15777;15777;2
1;15778;2;1;15778;15778;2
1;15779;2;1;15779;15779;2
1;15780;2;1;15780;15780;2
1;15781;2;1;15781;15781;2
1;15782;2;1;15782;15782;2
1;15783;2;1;15783;15783;2
1;15784;2;1;15784;15784;2
1;15785;2;1;15785;15785;2
1;15786;2;1;15786;15786;2
1;15787;2;1;15787;15787;2
1;15788;2;1;15788;15788;2
1;15789;2;1;15789;15789;2
1;15790;2;1;15790;15790;2
1;15791;2;1;15791;15791;2
1;15792;2;1;15792;15792;2
1;15793;2;1;15793;15793;2
1;15794;2;1;15794;15794;2
1;15795;2;1;15795;15795;2
1;15796;2;1;15796;15796;2
1;15797;2;1;15797;15797;2
1;15798;2;1;15798;15798;2
1;15799;2;1;15799;15799;2
1;15800;2;1;15800;15800;2
1;15801;2;1;15801;15801;2
1;15802;2;1;15802;15802;2
1;15803;2;1;15803;15803;2
1;15804;2;1;15804;15804;2
1;15805;2;1;15805;15805;2
1;15806;2;1;15806;15806;2
1;15807;2;1;15807;15807;2
1;15808;2;1;15808;15808;2
1;15809;2;1;15809;15809;2
1;15810;2;1;15810;15810;2
1;15811;2;1;15811;15811;2
1;15812;2;1;15812;15812;2
1;15813;2;1;15813;15813;2
1;15814;2;1;15814;15814;2
1;15815;2;1;15815;15815;2
1;15816;2;1;15816;15816;2
1;15817;2;1;15817;15817;2
1;15818;2;1;15818;15818;2
1;15819;2;1;15819;15819;2
1;15820;2;1;15820;15820;2
1;15821;2;1;15821;15821;2
1;15822;2;1;15822;15822;2
1;15823;2;1;15823;15823;2
1;15824;2;1;15824;15824;2
1;15825;2;1;15825;15825;2
1;15826;2;1;15826;15826;2
1;15827;2;1;15827;15827;2
1;15828;2;1;15828;15828;2
1;15829;2;1;15829;15829;2
1;15830;2;1;15830;15830;2
1;15831;2;1;15831;15831;2
1;15832;2;1;15832;15832;2
1;15833;2;1;15833;15833;2
1;15834;2;1;15834;15834;2
1;15835;2;1;15835;15835;2
1;15836;2;1;15836;15836;2
1;15837;2;1;15837;15837;2
1;15838;2;1;15838;15838;2
1;15839;2;1;15839;15839;2
1;15840;2;1;15840;15840;2
1;15841;2;1;15841;15841;2
1;15842;2;1;15842;15842;2
1;15843;2;1;15843;15843;2
1;15844;2;1;15844;15844;2
1;15845;2;1;15845;15845;2
1;15846;2;1;15846;15846;2
1;15847;2;1;15847;15847;2
1;15848;2;1;15848;15848;2
1;15849;2;1;15849;15849;2
1;15850;2;1;15850;15850;2
1;15851;2;1;15851;15851;2
1;15852;2;1;15852;15852;2
1;15853;2;1;15853;15853;2
1;15854;2;1;15854;15854;2
1;15855;2;1;15855;15855;2
1;15856;2;1;15856;15856;2
1;15857;2;1;15857;15857;2
1;15858;2;1;15858;15858;2
1;15859;2;1;15859;15859;2
1;15860;2;1;15860;15860;2
1;15861;2;1;15861;15861;2
1;15862;2;1;15862;15862;2
1;15863;2;1;15863;15863;2
1;15864;2;1;15864;15864;2
1;15865;2;1;15865;15865;2
1;15866;2;1;15866;15866;2
1;15867;2;1;15867;15867;2
1;15868;2;1;15868;15868;2
1;15869;2;1;15869;15869;2
1;15870;2;1;15870;15870;2
1;15871;2;1;15871;15871;2
1;15872;2;1;15872;15872;2
1;15873;2;1;15873;15873;2
1;15874;2;1;15874;15874;2
1;15875;2;1;15875;15875;2
1;15876;2;1;15876;15876;2
1;15877;2;1;15877;15877;2
1;15878;2;1;15878;15878;2
1;15879;2;1;15879;15879;2
1;15880;2;1;15880;15880;2
1;15881;2;1;15881;15881;2
1;15882;2;1;15882;15882;2
1;15883;2;1;15883;15883;2
1;15884;2;1;15884;15884;2
1;15885;2;1;15885;15885;2
1;15886;2;1;15886;15886;2
1;15887;2;1;15887;15887;2
1;15888;2;1;15888;15888;2
1;15889;2;1;15889;15889;2
1;15890;2;1;15890;15890;2
1;15891;2;1;15891;15891;2
1;15892;2;1;15892;15892;2
1;15893;2;1;15893;15893;2
1;15894;2;1;15894;15894;2
1;15895;2;1;15895;15895;2
1;15896;2;1;15896;15896;2
1;15897;2;1;15897;15897;2
1;15898;2;1;15898;15898;2
1;15899;2;1;15899;15899;2
1;15900;2;1;15900;15900;2
1;15901;2;1;15901;15901;2
1;15902;2;1;15902;15902;2
1;15903;2;1;15903;15903;2
1;15904;2;1;15904;15904;2
1;15905;2;1;15905;15905;2
1;15906;2;1;15906;15906;2
1;15907;2;1;15907;15907;2
1;15908;2;1;15908;15908;2
1;15909;2;1;15909;15909;2
1;15910;2;1;15910;15910;2
1;15911;2;1;15911;15911;2
1;15912;2;1;15912;15912;2
1;15913;2;1;15913;15913;2
1;15914;2;1;15914;15914;2
1;15915;2;1;15915;15915;2
1;15916;2;1;15916;15916;2
1;15917;2;1;15917;15917;2
1;15918;2;1;15918;15918;2
1;15919;2;1;15919;15919;2
1;15920;2;1;15920;15920;2
1;15921;2;1;15921;15921;2
1;15922;2;1;15922;15922;2
1;15923;2;1;15923;15923;2
1;15924;2;1;15924;15924;2
1;15925;2;1;15925;15925;2
1;15926;2;1;15926;15926;2
1;15927;2;1;15927;15927;2
1;15928;2;1;15928;15928;2
1;15929;2;1;15929;15929;2
1;15930;2;1;15930;15930;2
1;15931;2;1;15931;15931;2
1;15932;2;1;15932;15932;2
1;15933;2;1;15933;15933;2
1;15934;2;1;15934;15934;2
1;15935;2;1;15935;15935;2
1;15936;2;1;15936;15936;2
1;15937;2;1;15937;15937;2
1;15938;2;1;15938;15938;2
1;15939;2;1;15939;15939;2
1;15940;2;1;15940;15940;2
1;15941;2;1;15941;15941;2
1;15942;2;1;15942;15942;2
1;15943;2;1;15943;15943;2
1;15944;2;1;15944;15944;2
1;15945;2;1;15945;15945;2
1;15946;2;1;15946;15946;2
1;15947;2;1;15947;15947;2
1;15948;2;1;15948;15948;2
1;15949;2;1;15949;15949;2
1;15950;2;1;15950;15950;2
1;15951;2;1;15951;15951;2
1;15952;2;1;15952;15952;2
1;15953;2;1;15953;15953;2
1;15954;2;1;15954;15954;2
1;15955;2;1;15955;15955;2
1;15956;2;1;15956;15956;2
1;15957;2;1;15957;15957;2
1;15958;2;1;15958;15958;2
1;15959;2;1;15959;15959;2
1;15960;2;1;15960;15960;2
1;15961;2;1;15961;15961;2
1;15962;2;1;15962;15962;2
1;15963;2;1;15963;15963;2
1;15964;2;1;15964;15964;2
1;15965;2;1;15965;15965;2
1;15966;2;1;15966;15966;2
1;15967;2;1;15967;15967;2
1;15968;2;1;15968;15968;2
1;15969;2;1;15969;15969;2
1;15970;2;1;15970;15970;2
1;15971;2;1;15971;15971;2
1;15972;2;1;15972;15972;2
1;15973;2;1;15973;15973;2
1;15974;2;1;15974;15974;2
1;15975;2;1;15975;15975;2
1;15976;2;1;15976;15976;2
1;15977;2;1;15977;15977;2
1;15978;2;1;15978;15978;2
1;15979;2;1;15979;15979;2
1;15980;2;1;15980;15980;2
1;15981;2;1;15981;15981;2
1;15982;2;1;15982;15982;2
1;15983;2;1;15983;15983;2
1;15984;2;1;15984;15984;2
1;15985;2;1;15985;15985;2
1;15986;2;1;15986;15986;2
1;15987;2;1;15987;15987;2
1;15988;2;1;15988;15988;2
1;15989;2;1;15989;15989;2
1;15990;2;1;15990;15990;2
1;15991;2;1;15991;15991;2
1;15992;2;1;15992;15992;2
1;15993;2;1;15993;15993;2
1;15994;2;1;15994;15994;2
1;15995;2;1;15995;15995;2
1;15996;2;1;15996;15996;2
1;15997;2;1;15997;15997;2
1;15998;2;1;15998;15998;2
1;15999;2;1;15999;15999;2
1;16000;2;1;16000;16000;2
1;16001;2;1;16001;16001;2
1;16002;2;1;16002;16002;2
1;16003;2;1;16003;16003;2
1;16004;2;1;16004;16004;2
1;16005;2;1;16005;16005;2
1;16006;2;1;16006;16006;2
1;16007;2;1;16007;16007;2
1;16008;2;1;16008;16008;2
1;16009;2;1;16009;16009;2
1;16010;2;1;16010;16010;2
1;16011;2;1;16011;16011;2
1;16012;2;1;16012;16012;2
1;16013;2;1;16013;16013;2
1;16014;2;1;16014;16014;2
1;16015;2;1;16015;16015;2
1;16016;2;1;16016;16016;2
1;16017;2;1;16017;16017;2
1;16018;2;1;16018;16018;2
1;16019;2;1;16019;16019;2
1;16020;2;1;16020;16020;2
1;16021;2;1;16021;16021;2
1;16022;2;1;16022;16022;2
1;16023;2;1;16023;16023;2
1;16024;2;1;16024;16024;2
1;16025;2;1;16025;16025;2
1;16026;2;1;16026;16026;2
1;16027;2;1;16027;16027;2
1;16028;2;1;16028;16028;2
1;16029;2;1;16029;16029;2
1;16030;2;1;16030;16030;2
1;16031;2;1;16031;16031;2
1;16032;2;1;16032;16032;2
1;16033;2;1;16033;16033;2
1;16034;2;1;16034;16034;2
1;16035;2;1;16035;16035;2
1;16036;2;1;16036;16036;2
1;16037;2;1;16037;16037;2
1;16038;2;1;16038;16038;2
1;16039;2;1;16039;16039;2
1;16040;2;1;16040;16040;2
1;16041;2;1;16041;16041;2
1;16042;2;1;16042;16042;2
1;16043;2;1;16043;16043;2
1;16044;2;1;16044;16044;2
1;16045;2;1;16045;16045;2
1;16046;2;1;16046;16046;2
1;16047;2;1;16047;16047;2
1;16048;2;1;16048;16048;2
1;16049;2;1;16049;16049;2
1;16050;2;1;16050;16050;2
1;16051;2;1;16051;16051;2
1;16052;2;1;16052;16052;2
1;16053;2;1;16053;16053;2
1;16054;2;1;16054;16054;2
1;16055;2;1;16055;16055;2
1;16056;2;1;16056;16056;2
1;16057;2;1;16057;16057;2
1;16058;2;1;16058;16058;2
1;16059;2;1;16059;16059;2
1;16060;2;1;16060;16060;2
1;16061;2;1;16061;16061;2
1;16062;2;1;16062;16062;2
1;16063;2;1;16063;16063;2
1;16064;2;1;16064;16064;2
1;16065;2;1;16065;16065;2
1;16066;2;1;16066;16066;2
1;16067;2;1;16067;16067;2
1;16068;2;1;16068;16068;2
1;16069;2;1;16069;16069;2
1;16070;2;1;16070;16070;2
1;16071;2;1;16071;16071;2
1;16072;2;1;16072;16072;2
1;16073;2;1;16073;16073;2
1;16074;2;1;16074;16074;2
1;16075;2;1;16075;16075;2
1;16076;2;1;16076;16076;2
1;16077;2;1;16077;16077;2
1;16078;2;1;16078;16078;2
1;16079;2;1;16079;16079;2
1;16080;2;1;16080;16080;2
1;16081;2;1;16081;16081;2
1;16082;2;1;16082;16082;2
1;16083;2;1;16083;16083;2
1;16084;2;1;16084;16084;2
1;16085;2;1;16085;16085;2
1;16086;2;1;16086;16086;2
1;16087;2;1;16087;16087;2
1;16088;2;1;16088;16088;2
1;16089;2;1;16089;16089;2
1;16090;2;1;16090;16090;2
1;16091;2;1;16091;16091;2
1;16092;2;1;16092;16092;2
1;16093;2;1;16093;16093;2
1;16094;2;1;16094;16094;2
1;16095;2;1;16095;16095;2
1;16096;2;1;16096;16096;2
1;16097;2;1;16097;16097;2
1;16098;2;1;16098;16098;2
1;16099;2;1;16099;16099;2
1;16100;2;1;16100;16100;2
1;16101;2;1;16101;16101;2
1;16102;2;1;16102;16102;2
1;16103;2;1;16103;16103;2
1;16104;2;1;16104;16104;2
1;16105;2;1;16105;16105;2
1;16106;2;1;16106;16106;2
1;16107;2;1;16107;16107;2
1;16108;2;1;16108;16108;2
1;16109;2;1;16109;16109;2
1;16110;2;1;16110;16110;2
1;16111;2;1;16111;16111;2
1;16112;2;1;16112;16112;2
1;16113;2;1;16113;16113;2
1;16114;2;1;16114;16114;2
1;16115;2;1;16115;16115;2
1;16116;2;1;16116;16116;2
1;16117;2;1;16117;16117;2
1;16118;2;1;16118;16118;2
1;16119;2;1;16119;16119;2
1;16120;2;1;16120;16120;2
1;16121;2;1;16121;16121;2
1;16122;2;1;16122;16122;2
1;16123;2;1;16123;16123;2
1;16124;2;1;16124;16124;2
1;16125;2;1;16125;16125;2
1;16126;2;1;16126;16126;2
1;16127;2;1;16127;16127;2
1;16128;2;1;16128;16128;2
1;16129;2;1;16129;16129;2
1;16130;2;1;16130;16130;2
1;16131;2;1;16131;16131;2
1;16132;2;1;16132;16132;2
1;16133;2;1;16133;16133;2
1;16134;2;1;16134;16134;2
1;16135;2;1;16135;16135;2
1;16136;2;1;16136;16136;2
1;16137;2;1;16137;16137;2
1;16138;2;1;16138;16138;2
1;16139;2;1;16139;16139;2
1;16140;2;1;16140;16140;2
1;16141;2;1;16141;16141;2
1;16142;2;1;16142;16142;2
1;16143;2;1;16143;16143;2
1;16144;2;1;16144;16144;2
1;16145;2;1;16145;16145;2
1;16146;2;1;16146;16146;2
1;16147;2;1;16147;16147;2
1;16148;2;1;16148;16148;2
1;16149;2;1;16149;16149;2
1;16150;2;1;16150;16150;2
1;16151;2;1;16151;16151;2
1;16152;2;1;16152;16152;2
1;16153;2;1;16153;16153;2
1;16154;2;1;16154;16154;2
1;16155;2;1;16155;16155;2
1;16156;2;1;16156;16156;2
1;16157;2;1;16157;16157;2
1;16158;2;1;16158;16158;2
1;16159;2;1;16159;16159;2
1;16160;2;1;16160;16160;2
1;16161;2;1;16161;16161;2
1;16162;2;1;16162;16162;2
1;16163;2;1;16163;16163;2
1;16164;2;1;16164;16164;2
1;16165;2;1;16165;16165;2
1;16166;2;1;16166;16166;2
1;16167;2;1;16167;16167;2
1;16168;2;1;16168;16168;2
1;16169;2;1;16169;16169;2
1;16170;2;1;16170;16170;2
1;16171;2;1;16171;16171;2
1;16172;2;1;16172;16172;2
1;16173;2;1;16173;16173;2
1;16174;2;1;16174;16174;2
1;16175;2;1;16175;16175;2
1;16176;2;1;16176;16176;2
1;16177;2;1;16177;16177;2
1;16178;2;1;16178;16178;2
1;16179;2;1;16179;16179;2
1;16180;2;1;16180;16180;2
1;16181;2;1;16181;16181;2
1;16182;2;1;16182;16182;2
1;16183;2;1;16183;16183;2
1;16184;2;1;16184;16184;2
1;16185;2;1;16185;16185;2
1;16186;2;1;16186;16186;2
1;16187;2;1;16187;16187;2
1;16188;2;1;16188;16188;2
1;16189;2;1;16189;16189;2
1;16190;2;1;16190;16190;2
1;16191;2;1;16191;16191;2
1;16192;2;1;16192;16192;2
1;16193;2;1;16193;16193;2
1;16194;2;1;16194;16194;2
1;16195;2;1;16195;16195;2
1;16196;2;1;16196;16196;2
1;16197;2;1;16197;16197;2
1;16198;2;1;16198;16198;2
1;16199;2;1;16199;16199;2
1;16200;2;1;16200;16200;2
1;16201;2;1;16201;16201;2
1;16202;2;1;16202;16202;2
1;16203;2;1;16203;16203;2
1;16204;2;1;16204;16204;2
1;16205;2;1;16205;16205;2
1;16206;2;1;16206;16206;2
1;16207;2;1;16207;16207;2
1;16208;2;1;16208;16208;2
1;16209;2;1;16209;16209;2
1;16210;2;1;16210;16210;2
1;16211;2;1;16211;16211;2
1;16212;2;1;16212;16212;2
1;16213;2;1;16213;16213;2
1;16214;2;1;16214;16214;2
1;16215;2;1;16215;16215;2
1;16216;2;1;16216;16216;2
1;16217;2;1;16217;16217;2
1;16218;2;1;16218;16218;2
1;16219;2;1;16219;16219;2
1;16220;2;1;16220;16220;2
1;16221;2;1;16221;16221;2
1;16222;2;1;16222;16222;2
1;16223;2;1;16223;16223;2
1;16224;2;1;16224;16224;2
1;16225;2;1;16225;16225;2
1;16226;2;1;16226;16226;2
1;16227;2;1;16227;16227;2
1;16228;2;1;16228;16228;2
1;16229;2;1;16229;16229;2
1;16230;2;1;16230;16230;2
1;16231;2;1;16231;16231;2
1;16232;2;1;16232;16232;2
1;16233;2;1;16233;16233;2
1;16234;2;1;16234;16234;2
1;16235;2;1;16235;16235;2
1;16236;2;1;16236;16236;2
1;16237;2;1;16237;16237;2
1;16238;2;1;16238;16238;2
1;16239;2;1;16239;16239;2
1;16240;2;1;16240;16240;2
1;16241;2;1;16241;16241;2
1;16242;2;1;16242;16242;2
1;16243;2;1;16243;16243;2
1;16244;2;1;16244;16244;2
1;16245;2;1;16245;16245;2
1;16246;2;1;16246;16246;2
1;16247;2;1;16247;16247;2
1;16248;2;1;16248;16248;2
1;16249;2;1;16249;16249;2
1;16250;2;1;16250;16250;2
1;16251;2;1;16251;16251;2
1;16252;2;1;16252;16252;2
1;16253;2;1;16253;16253;2
1;16254;2;1;16254;16254;2
1;16255;2;1;16255;16255;2
1;16256;2;1;16256;16256;2
1;16257;2;1;16257;16257;2
1;16258;2;1;16258;16258;2
1;16259;2;1;16259;16259;2
1;16260;2;1;16260;16260;2
1;16261;2;1;16261;16261;2
1;16262;2;1;16262;16262;2
1;16263;2;1;16263;16263;2
1;16264;2;1;16264;16264;2
1;16265;2;1;16265;16265;2
1;16266;2;1;16266;16266;2
1;16267;2;1;16267;16267;2
1;16268;2;1;16268;16268;2
1;16269;2;1;16269;16269;2
1;16270;2;1;16270;16270;2
1;16271;2;1;16271;16271;2
1;16272;2;1;16272;16272;2
1;16273;2;1;16273;16273;2
1;16274;2;1;16274;16274;2
1;16275;2;1;16275;16275;2
1;16276;2;1;16276;16276;2
1;16277;2;1;16277;16277;2
1;16278;2;1;16278;16278;2
1;16279;2;1;16279;16279;2
1;16280;2;1;16280;16280;2
1;16281;2;1;16281;16281;2
1;16282;2;1;16282;16282;2
1;16283;2;1;16283;16283;2
1;16284;2;1;16284;16284;2
1;16285;2;1;16285;16285;2
1;16286;2;1;16286;16286;2
1;16287;2;1;16287;16287;2
1;16288;2;1;16288;16288;2
1;16289;2;1;16289;16289;2
1;16290;2;1;16290;16290;2
1;16291;2;1;16291;16291;2
1;16292;2;1;16292;16292;2
1;16293;2;1;16293;16293;2
1;16294;2;1;16294;16294;2
1;16295;2;1;16295;16295;2
1;16296;2;1;16296;16296;2
1;16297;2;1;16297;16297;2
1;16298;2;1;16298;16298;2
1;16299;2;1;16299;16299;2
1;16300;2;1;16300;16300;2
1;16301;2;1;16301;16301;2
1;16302;2;1;16302;16302;2
1;16303;2;1;16303;16303;2
1;16304;2;1;16304;16304;2
1;16305;2;1;16305;16305;2
1;16306;2;1;16306;16306;2
1;16307;2;1;16307;16307;2
1;16308;2;1;16308;16308;2
1;16309;2;1;16309;16309;2
1;16310;2;1;16310;16310;2
1;16311;2;1;16311;16311;2
1;16312;2;1;16312;16312;2
1;16313;2;1;16313;16313;2
1;16314;2;1;16314;16314;2
1;16315;2;1;16315;16315;2
1;16316;2;1;16316;16316;2
1;16317;2;1;16317;16317;2
1;16318;2;1;16318;16318;2
1;16319;2;1;16319;16319;2
1;16320;2;1;16320;16320;2
1;16321;2;1;16321;16321;2
1;16322;2;1;16322;16322;2
1;16323;2;1;16323;16323;2
1;16324;2;1;16324;16324;2
1;16325;2;1;16325;16325;2
1;16326;2;1;16326;16326;2
1;16327;2;1;16327;16327;2
1;16328;2;1;16328;16328;2
1;16329;2;1;16329;16329;2
1;16330;2;1;16330;16330;2
1;16331;2;1;16331;16331;2
1;16332;2;1;16332;16332;2
1;16333;2;1;16333;16333;2
1;16334;2;1;16334;16334;2
1;16335;2;1;16335;16335;2
1;16336;2;1;16336;16336;2
1;16337;2;1;16337;16337;2
1;16338;2;1;16338;16338;2
1;16339;2;1;16339;16339;2
1;16340;2;1;16340;16340;2
1;16341;2;1;16341;16341;2
1;16342;2;1;16342;16342;2
1;16343;2;1;16343;16343;2
1;16344;2;1;16344;16344;2
1;16345;2;1;16345;16345;2
1;16346;2;1;16346;16346;2
1;16347;2;1;16347;16347;2
1;16348;2;1;16348;16348;2
1;16349;2;1;16349;16349;2
1;16350;2;1;16350;16350;2
1;16351;2;1;16351;16351;2
1;16352;2;1;16352;16352;2
1;16353;2;1;16353;16353;2
1;16354;2;1;16354;16354;2
1;16355;2;1;16355;16355;2
1;16356;2;1;16356;16356;2
1;16357;2;1;16357;16357;2
1;16358;2;1;16358;16358;2
1;16359;2;1;16359;16359;2
1;16360;2;1;16360;16360;2
1;16361;2;1;16361;16361;2
1;16362;2;1;16362;16362;2
1;16363;2;1;16363;16363;2
1;16364;2;1;16364;16364;2
1;16365;2;1;16365;16365;2
1;16366;2;1;16366;16366;2
1;16367;2;1;16367;16367;2
1;16368;2;1;16368;16368;2
1;16369;2;1;16369;16369;2
1;16370;2;1;16370;16370;2
1;16371;2;1;16371;16371;2
1;16372;2;1;16372;16372;2
1;16373;2;1;16373;16373;2
1;16374;2;1;16374;16374;2
1;16375;2;1;16375;16375;2
1;16376;2;1;16376;16376;2
1;16377;2;1;16377;16377;2
1;16378;2;1;16378;16378;2
1;16379;2;1;16379;16379;2
1;16380;2;1;16380;16380;2
1;16381;2;1;16381;16381;2
1;16382;2;1;16382;16382;2
1;16383;2;1;16383;16383;2
1;16384;2;1;16384;16384;2
1;16385;2;1;16385;16385;2
1;16386;2;1;16386;16386;2
1;16387;2;1;16387;16387;2
1;16388;2;1;16388;16388;2
1;16389;2;1;16389;16389;2
1;16390;2;1;16390;16390;2
1;16391;2;1;16391;16391;2
1;16392;2;1;16392;16392;2
1;16393;2;1;16393;16393;2
1;16394;2;1;16394;16394;2
1;16395;2;1;16395;16395;2
1;16396;2;1;16396;16396;2
1;16397;2;1;16397;16397;2
1;16398;2;1;16398;16398;2
1;16399;2;1;16399;16399;2
1;16400;2;1;16400;16400;2
1;16401;2;1;16401;16401;2
1;16402;2;1;16402;16402;2
1;16403;2;1;16403;16403;2
1;16404;2;1;16404;16404;2
1;16405;2;1;16405;16405;2
1;16406;2;1;16406;16406;2
1;16407;2;1;16407;16407;2
1;16408;2;1;16408;16408;2
1;16409;2;1;16409;16409;2
1;16410;2;1;16410;16410;2
1;16411;2;1;16411;16411;2
1;16412;2;1;16412;16412;2
1;16413;2;1;16413;16413;2
1;16414;2;1;16414;16414;2
1;16415;2;1;16415;16415;2
1;16416;2;1;16416;16416;2
1;16417;2;1;16417;16417;2
1;16418;2;1;16418;16418;2
1;16419;2;1;16419;16419;2
1;16420;2;1;16420;16420;2
1;16421;2;1;16421;16421;2
1;16422;2;1;16422;16422;2
1;16423;2;1;16423;16423;2
1;16424;2;1;16424;16424;2
1;16425;2;1;16425;16425;2
1;16426;2;1;16426;16426;2
1;16427;2;1;16427;16427;2
1;16428;2;1;16428;16428;2
1;16429;2;1;16429;16429;2
1;16430;2;1;16430;16430;2
1;16431;2;1;16431;16431;2
1;16432;2;1;16432;16432;2
1;16433;2;1;16433;16433;2
1;16434;2;1;16434;16434;2
1;16435;2;1;16435;16435;2
1;16436;2;1;16436;16436;2
1;16437;2;1;16437;16437;2
1;16438;2;1;16438;16438;2
1;16439;2;1;16439;16439;2
1;16440;2;1;16440;16440;2
1;16441;2;1;16441;16441;2
1;16442;2;1;16442;16442;2
1;16443;2;1;16443;16443;2
1;16444;2;1;16444;16444;2
1;16445;2;1;16445;16445;2
1;16446;2;1;16446;16446;2
1;16447;2;1;16447;16447;2
1;16448;2;1;16448;16448;2
1;16449;2;1;16449;16449;2
1;16450;2;1;16450;16450;2
1;16451;2;1;16451;16451;2
1;16452;2;1;16452;16452;2
1;16453;2;1;16453;16453;2
1;16454;2;1;16454;16454;2
1;16455;2;1;16455;16455;2
1;16456;2;1;16456;16456;2
1;16457;2;1;16457;16457;2
1;16458;2;1;16458;16458;2
1;16459;2;1;16459;16459;2
1;16460;2;1;16460;16460;2
1;16461;2;1;16461;16461;2
1;16462;2;1;16462;16462;2
1;16463;2;1;16463;16463;2
1;16464;2;1;16464;16464;2
1;16465;2;1;16465;16465;2
1;16466;2;1;16466;16466;2
1;16467;2;1;16467;16467;2
1;16468;2;1;16468;16468;2
1;16469;2;1;16469;16469;2
1;16470;2;1;16470;16470;2
1;16471;2;1;16471;16471;2
1;16472;2;1;16472;16472;2
1;16473;2;1;16473;16473;2
1;16474;2;1;16474;16474;2
1;16475;2;1;16475;16475;2
1;16476;2;1;16476;16476;2
