context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;context_token_position_14;context_token_position_15;context_token_position_16;context_token_position_17;context_token_position_18;context_token_position_19;context_token_position_20;context_token_position_21;context_token_position_22;context_token_position_23;context_token_position_24;context_token_position_25;context_token_position_26;context_token_position_27;context_token_position_28;context_token_position_29;context_token_position_30;context_token_position_31;context_token_position_32;context_token_position_33;context_token_position_34;context_token_position_35;context_token_position_36;context_token_position_37;context_token_position_38;context_token_position_39;context_token_position_40;input_token_position_0;input_token_position_1;target_token_position_0;target_token_position_1
2;218;10;52;139;72;118;69;249;42;145;52;98;200;65;94;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;10;46;40;141;191;42;39;212;65;90;80;168;164;199;63;64;41;289;66;39;244;15;63;81;112;10;53;41;390;265;134;76;17;0;0;0;0;0;0;2;10;10;3
2;49;321;137;62;63;95;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;68;36;342;144;164;176;302;9;42;215;155;77;216;17;34;45;196;78;144;38;396;125;243;61;167;15;97;49;91;389;232;109;164;112;175;64;77;17;0;0;2;10;10;3
2;42;205;39;393;298;251;76;63;122;389;345;42;56;264;66;122;76;62;53;349;79;254;35;141;302;173;78;118;62;56;390;16;39;390;62;72;159;79;84;0;2;9;9;3
2;42;10;128;154;93;312;73;60;67;51;83;191;69;60;124;109;232;87;203;76;82;237;42;34;141;395;192;53;349;63;80;62;217;254;305;17;0;0;0;0;2;9;9;3
2;72;85;157;56;193;69;34;41;164;78;150;52;393;112;176;141;164;61;301;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;135;74;52;118;318;178;62;92;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;156;103;141;266;44;83;87;262;101;289;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;75;104;253;62;329;68;52;326;389;267;83;40;396;376;49;91;389;292;74;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;41;232;105;230;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;35;78;379;143;96;43;393;112;89;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;56;83;116;140;172;66;311;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;145;78;155;60;103;389;78;395;261;66;115;73;68;36;101;109;125;223;91;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;352;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;236;55;319;36;141;241;245;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;96;95;77;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;133;183;91;61;51;83;109;232;301;80;65;107;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;75;352;82;34;290;175;61;61;232;87;211;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;39;244;65;82;83;396;290;303;137;62;103;238;49;105;101;262;286;122;51;129;349;69;65;67;62;49;91;118;316;61;36;118;164;112;176;69;203;105;0;2;9;9;3
2;354;77;62;64;52;78;105;343;17;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;86;93;53;109;101;262;390;144;152;70;21;150;22;58;317;215;15;62;42;168;357;235;73;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;136;76;229;49;105;101;175;76;326;64;37;390;389;389;159;393;246;62;36;393;109;262;91;61;268;17;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;37;390;61;316;125;101;294;78;178;17;17;42;41;229;169;222;84;40;101;120;82;68;113;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;77;103;389;78;395;261;70;280;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;37;83;141;167;346;81;80;135;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;75;204;66;108;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;54;112;290;101;109;389;321;137;82;60;113;15;126;10;53;108;73;45;176;55;396;383;383;143;143;11;38;112;394;146;17;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;315;52;395;196;158;51;101;290;89;129;79;151;71;60;54;112;196;66;34;37;120;78;294;336;54;112;89;112;110;112;17;0;0;0;0;0;0;0;0;2;9;9;3
2;63;41;342;263;34;251;70;34;279;135;15;64;51;83;164;61;269;286;214;54;162;91;279;16;56;193;69;36;269;76;196;195;61;62;60;92;71;100;64;0;2;10;10;3
2;42;10;37;121;66;51;129;349;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;44;83;87;262;101;289;64;139;56;321;118;395;118;390;144;82;108;209;112;120;61;62;64;52;78;393;105;76;87;274;42;126;10;53;38;396;125;292;0;2;10;10;3
2;128;105;390;199;10;52;35;390;340;61;15;41;110;147;15;102;37;390;389;389;159;393;246;66;54;162;91;61;78;164;162;205;53;118;101;393;265;60;267;0;2;9;9;3
2;130;36;118;241;176;69;355;112;160;15;172;35;164;78;348;390;120;115;77;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;88;56;269;10;53;51;83;176;105;129;63;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;170;65;67;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;34;37;390;61;316;125;101;294;78;178;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;227;72;108;105;39;105;390;243;76;74;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;54;112;389;321;393;112;229;74;60;34;262;390;141;245;66;34;290;78;393;166;44;112;110;88;102;51;83;175;390;270;34;350;64;34;51;335;42;109;125;0;2;9;9;3
2;217;42;38;396;158;164;112;177;76;70;60;283;67;15;205;84;93;60;283;282;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;51;120;393;246;61;82;60;67;122;69;38;196;220;52;78;393;290;89;142;46;164;396;315;150;46;223;83;17;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;49;76;164;51;101;290;161;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;63;64;52;393;125;91;251;76;136;70;108;99;34;52;109;165;41;87;262;105;266;49;111;109;78;344;18;272;18;250;125;118;211;15;62;38;396;175;231;0;2;10;10;3
2;42;116;37;83;389;294;210;74;140;60;43;164;262;247;35;78;376;379;143;394;70;53;118;322;56;118;101;102;45;320;69;70;36;101;109;389;321;15;36;0;2;10;10;3
2;42;93;128;105;390;199;21;58;317;34;176;101;62;139;121;76;60;267;152;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;357;281;71;43;393;112;89;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;331;81;60;56;105;343;52;390;397;83;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;95;99;37;120;290;105;390;262;79;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;52;164;304;119;189;17;17;17;17;42;10;128;93;65;188;70;20;375;46;269;78;118;61;215;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;249;255;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;104;42;109;52;164;78;390;61;389;194;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;35;322;133;339;145;175;340;69;64;168;164;397;69;15;237;64;75;42;109;125;321;240;70;34;47;87;290;36;101;109;109;223;91;17;0;0;0;0;0;2;10;10;3
2;65;96;64;181;132;35;241;176;334;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;37;83;389;292;167;36;247;125;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;116;86;40;167;112;133;52;78;241;123;42;81;34;242;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;56;193;40;141;164;61;301;61;62;63;329;276;73;284;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;100;92;70;60;273;64;54;112;164;290;175;125;78;137;17;54;112;198;88;102;82;34;139;50;393;390;129;102;164;15;88;34;141;109;233;308;72;118;0;2;9;9;3
2;42;116;72;140;65;188;66;169;211;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;41;342;61;348;84;34;105;105;296;225;72;46;164;78;158;60;49;118;179;101;82;60;34;76;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;77;17;17;17;133;312;142;106;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;99;181;113;141;338;51;83;394;390;83;395;72;79;15;331;82;65;184;62;72;118;69;41;316;125;243;61;17;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;39;105;101;176;67;36;118;241;109;64;34;76;232;137;62;75;38;87;83;36;164;78;158;69;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;88;47;147;44;112;110;123;88;49;303;118;79;63;41;289;274;150;60;313;47;393;109;262;91;71;135;61;70;60;39;393;112;290;78;195;88;56;240;150;0;2;9;9;3
2;60;100;64;306;62;60;356;42;53;111;89;66;80;63;102;168;164;397;79;142;60;92;173;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;277;60;34;141;393;109;294;393;109;131;70;68;171;49;111;109;55;396;62;63;174;139;104;16;16;63;114;49;105;179;292;79;68;41;164;162;118;83;0;2;10;10;3
2;75;85;90;15;104;253;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;46;101;262;390;144;67;173;231;102;34;46;303;78;86;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;168;75;42;109;125;105;120;180;73;60;43;101;262;84;280;225;80;60;52;78;393;105;76;295;61;61;71;65;67;17;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;51;83;175;296;68;150;76;91;61;104;73;294;60;52;118;318;324;135;389;247;221;15;186;87;222;81;82;85;332;150;76;91;62;355;165;15;42;168;0;2;10;10;3
2;60;67;64;52;78;393;105;76;87;62;56;229;105;125;105;101;101;389;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;168;72;42;109;125;105;120;180;73;65;62;42;116;72;140;65;188;66;169;211;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;68;149;36;101;109;125;141;334;78;64;60;52;78;164;162;289;100;315;64;34;45;196;78;144;45;110;205;157;53;349;79;136;66;24;11;71;24;146;0;0;2;9;9;3
2;127;161;305;66;168;164;199;70;41;164;270;60;285;61;42;47;83;79;70;34;85;134;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;38;162;79;136;52;141;266;69;63;80;60;38;76;177;71;68;49;240;61;150;35;207;49;101;290;89;129;61;82;61;78;83;191;17;0;0;0;0;0;2;10;10;3
2;42;93;66;40;101;66;34;52;78;345;62;213;34;171;133;89;337;67;237;64;332;77;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;95;77;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;139;54;176;74;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;41;232;105;230;15;93;66;52;395;196;158;22;135;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;133;339;52;118;390;83;197;64;82;290;105;79;337;242;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;133;51;291;42;109;125;105;101;304;178;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;51;164;397;105;96;16;85;183;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;44;83;83;125;136;60;85;115;168;164;199;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;206;51;83;389;303;83;66;51;83;389;393;162;150;51;83;125;141;239;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;54;112;389;321;393;112;229;74;63;10;52;204;66;34;290;290;293;299;166;34;290;78;390;394;229;284;73;60;40;264;144;16;66;393;158;97;78;269;61;0;2;9;9;3
2;103;42;35;164;61;159;166;53;118;105;83;395;68;189;151;60;56;244;110;70;72;118;69;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;77;131;62;134;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;106;63;173;89;81;107;37;105;344;117;200;25;82;158;120;34;262;101;304;60;44;196;158;243;36;101;393;299;91;62;63;81;36;247;290;89;79;17;42;0;2;9;9;3
2;202;51;164;112;177;64;85;16;34;252;37;192;34;176;101;42;45;83;389;78;68;67;82;60;53;105;393;112;89;15;277;34;350;15;62;203;105;194;60;0;2;10;10;3
2;52;109;165;15;52;144;83;89;15;42;109;125;105;120;61;167;45;320;69;15;49;247;290;78;159;111;52;129;393;125;73;168;300;52;78;232;333;82;49;0;2;10;10;3
2;60;113;177;231;36;118;164;112;112;83;141;60;100;37;267;292;74;353;119;113;62;52;83;83;109;66;82;290;105;83;164;301;60;100;315;62;36;141;241;0;2;10;10;3
2;133;112;83;71;60;171;107;61;86;186;50;393;210;174;49;105;344;91;74;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;168;40;141;191;42;255;76;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;10;128;46;390;61;180;47;393;221;105;101;303;271;201;71;65;51;83;164;61;269;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;49;91;118;316;61;68;67;64;37;83;389;292;167;15;97;356;145;112;179;308;124;157;42;108;65;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;126;10;53;183;65;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;52;393;290;89;79;15;46;233;71;60;52;78;393;389;389;138;72;115;73;68;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;133;52;118;390;389;153;15;133;35;393;262;262;141;69;15;133;49;83;83;141;69;15;72;205;34;52;290;247;78;158;15;72;118;69;4;42;351;10;53;0;2;10;10;3
2;260;103;389;78;395;261;186;228;17;17;17;17;123;42;224;40;167;65;59;91;101;52;78;241;61;42;116;17;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;53;346;69;66;309;34;350;80;172;64;181;38;396;91;290;339;82;39;105;303;78;247;78;195;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;131;64;34;39;141;390;109;61;87;281;71;49;141;208;159;62;114;133;39;105;269;78;150;52;293;49;105;179;292;195;219;61;101;147;17;0;0;0;0;2;9;9;3
2;42;48;327;34;43;164;262;247;113;301;78;62;81;75;235;73;63;15;97;60;100;92;15;38;61;125;83;290;337;298;151;176;101;69;15;80;65;64;182;0;2;10;10;3
2;42;170;60;272;15;63;10;52;139;357;85;92;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;127;89;88;70;52;393;158;77;152;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;227;34;66;78;111;49;207;333;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;52;83;340;91;64;75;54;162;91;61;78;164;162;69;62;49;164;78;390;264;15;42;116;37;83;389;294;210;74;183;117;284;305;17;0;0;0;0;0;2;10;10;3
2;42;40;167;56;267;83;389;74;20;52;78;241;17;42;238;36;269;78;164;290;78;36;69;393;141;241;18;142;9;53;30;62;82;389;232;109;284;71;65;0;2;9;9;3
2;63;10;52;34;176;176;247;394;164;153;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;77;90;70;60;134;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;86;255;76;172;70;35;179;118;39;164;109;390;74;62;39;105;390;243;263;15;62;106;38;112;391;101;87;60;267;36;141;241;245;62;38;164;301;71;0;2;10;10;3
2;55;267;176;294;56;267;83;198;51;101;290;161;62;103;138;65;36;118;83;316;45;196;78;144;67;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;133;112;83;71;63;95;15;163;126;10;53;183;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;46;393;76;76;87;15;45;110;92;100;15;62;60;36;164;61;69;34;105;212;60;56;267;83;10;52;82;301;105;78;81;236;74;52;393;125;91;40;141;0;2;9;9;3
2;49;144;164;301;126;78;258;119;189;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;106;82;106;15;42;10;46;50;393;210;52;164;78;390;61;389;194;73;65;255;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;123;88;102;45;320;69;70;34;85;92;280;94;44;83;83;125;45;320;69;15;65;64;112;10;53;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;58;129;49;141;240;105;269;294;290;61;36;269;78;294;302;61;66;108;60;283;39;141;164;395;79;184;328;17;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;37;390;61;316;101;294;153;51;120;393;246;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;36;393;109;262;91;61;268;328;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;77;63;81;171;49;207;333;76;156;95;85;15;133;312;62;63;36;164;221;82;45;120;61;135;217;42;38;396;125;292;79;4;4;4;4;0;0;0;0;0;2;10;10;3
2;77;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;63;10;52;34;281;71;36;247;125;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;68;38;396;125;91;390;243;175;81;359;17;17;17;17;17;65;81;68;39;101;393;105;78;118;202;94;15;62;259;63;81;310;190;214;127;68;45;208;43;0;2;9;9;3
2;65;39;390;396;120;106;60;312;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;260;186;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;168;75;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;10;128;93;133;53;105;101;393;242;34;290;175;61;61;69;60;82;348;112;129;15;185;327;141;101;191;69;51;69;78;211;61;150;49;91;389;232;109;0;2;10;10;3
2;42;145;35;261;74;186;308;80;63;62;168;36;269;61;78;240;74;52;98;69;5;219;31;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;96;278;64;41;390;265;74;54;112;164;290;175;125;78;137;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;84;36;101;109;125;288;64;34;43;341;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;138;186;87;222;60;37;120;290;105;318;78;195;52;164;266;63;116;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;37;302;66;65;41;316;125;243;69;80;186;87;350;42;81;70;175;76;66;52;78;344;314;65;94;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;95;77;73;34;203;184;15;38;61;125;83;290;337;298;123;88;145;112;179;331;82;257;34;76;316;348;61;142;60;283;135;17;0;0;0;0;0;0;0;2;10;10;3
2;128;105;390;199;53;83;158;52;393;125;125;321;56;111;89;79;68;53;118;105;101;393;265;34;252;49;105;101;175;76;326;61;15;133;112;83;71;237;174;0;2;9;9;3
2;55;319;92;15;52;390;176;112;111;52;78;105;243;176;78;118;15;37;105;344;323;271;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;49;141;192;45;101;393;76;91;127;169;311;52;125;83;287;105;71;65;52;390;397;83;30;60;134;64;103;45;110;84;46;233;116;360;60;92;64;45;0;2;10;10;3
2;182;127;38;396;125;292;79;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;63;39;83;83;231;236;74;36;269;61;78;105;393;290;347;15;60;124;112;303;102;37;390;389;389;159;393;246;66;47;164;394;390;176;229;15;62;60;97;0;2;9;9;3
2;96;64;41;342;76;69;136;104;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;154;37;390;389;389;159;393;246;66;49;223;80;17;42;10;37;140;34;394;101;266;69;65;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;149;228;63;257;37;192;15;62;63;81;112;10;53;34;141;395;192;204;66;308;73;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;277;60;203;184;62;72;205;130;34;56;83;83;89;60;184;81;35;105;341;112;17;17;17;42;56;264;66;331;63;82;62;63;52;78;241;347;52;109;0;2;9;9;3
2;52;125;105;294;78;16;359;36;303;78;268;105;152;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;45;294;89;79;66;68;67;73;101;223;38;389;389;321;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;206;102;103;36;101;342;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;204;66;108;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;182;127;171;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;219;49;101;61;301;180;124;66;155;65;43;393;112;89;15;42;86;133;42;76;83;164;17;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;281;71;53;247;61;118;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;34;357;85;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;65;64;34;77;67;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;70;60;134;80;168;164;199;15;63;64;181;132;90;15;237;42;116;41;390;265;74;140;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
